id,un_id,title,site,repeats
3233,19829,Reducing Food Loss And Waste In The Value Chain For Fish,Global,1
3234,19834,Develop Sustainable Ocean Economy,China,1
3235,19839,Implementation Of The Shared Environmental Information System (Seis) Principles And Practices In The Enp South Region - Eni Seis Ii South Support Mechanism,Global,1
3236,19844,New Tools To Support The Conservation And Sustainable Management Of Marine Biodiversity,Global,1
3237,19849,For Earth From Space,Global,1
3238,19854,Sustainable Tourism Development Framework,Fiji,1
3239,19864,The Fiji Pearl Development Plan - Creating A Blue Industry,Fiji,1
3240,19869,"Fiji Clean Boating Program, Level 3 International Clean Marina Certification And International Fish Friendly Accreditation",Fiji,1
3241,19874,Support To The Government On Marine And Coastal Resource Management And Sustainable Livelihoods In Northern Sri Lanka,Sri Lanka,1
3242,19879,Prohibition Of Destructive Offshore Fishing Practices,Fiji,1
3243,19884,Updating The Joint Baltic Sea Action Plan Of The Cities Helsinki And Turku,Global,1
3244,19889,"Protect The Zeytoon Coral Reef Site In Qeshm Island, Iran",Iran,1
3245,19894,Eco Labeling/ Catch Certification,Fiji,1
3246,19899,Protection Of Marine And Coastal Resources,Sri Lanka,1
3247,19904,Expansion Of Large Scale Marine Managed Areas In Fiji,Fiji,1
3248,19909,The Conservation And Management Of Sea Turtles Within Fijian Waters,Fiji,1
3249,19914,Implementation Of The Un Environment/Map Regional Plan On Marine Litter Management In The Mediterranean,Global,1
3250,19919,Saintrengthening The Marine Management Unit Of The Department Of Wildlife Conservation In Sri Lanka,Sri Lanka,1
3251,19924,Reducing Lagoon Pollution In World Heritage Site Buffer Zone Through Basic Sanitation Facilities (Supported By Gef Sgp And Implemented By Undp),Mauritius,1
3252,19929,Delivering Improved Coastal Fisheries Management Services In Fiji,Fiji,1
3253,19934,Vankalai Bird Sanctuary Conservation Through Community Based Eco-Tourism,Sri Lanka,1
3254,19944,Saintrengthening Institutional Capacity And Research In Oceans At The University Of The South Pacific,Global,1
3255,19949,Mediterranean Sea Programme (Medprogramme): Enhancing Environmental Security,Global,1
3256,19954,Conservation Of Urban Wetlands Through Birds And Citizen Science,Sri Lanka,1
3257,19959,Protection And Management Of All Marine Mammal Species In Fiji,Fiji,1
3258,19964,Promoting Gender Equality In Sustainable Fisheries Management And Development In Fiji,Fiji,1
3259,19979,Reducing Marine Litter,Denmark,1
3260,19984,"Integrated Coastal Management To Preserve Ecosystems Services, Improve Climate Resilience And Sustain Livelihoods In Fiji",Fiji,1
3261,19989,Finalization Of Fijis Maritime Boundaries And Ecs Claims,Fiji,1
3262,19994,Introduction Of A Plastic Shopping Bag Reduction,Fiji,1
3263,19999,Conservation And Management Of All Species Of Sharks And Rays And Their Critical Habitats Within Fijian Waters,Fiji,1
3264,20009,"Support Marine Protected Areas And A Sustainable, Climate Resilient, Ocean-Based Economy In Pacific Small Islands Developing States (Psids)",Global,1
3265,20014,The Incorporation Of Ocean Information Into The Vanuagis Platform,Fiji,1
3266,20019,Ocean-Based Economies To Fight Climate Change: Ocean Energy Resources Assessment For Maldives (Operate),Maldives,1
3267,20029,Assisting Improvement Of Locally Managed Coastal Fisheries In The Marshall Islands,Marshall Islands,1
3268,20044,Renewable Energy And Water Treatment: A Means To Progress On Sdg14,Dominica,1
3269,20049,"National Plan Of Action To Combat, Deter And Eliminate Illegal, Unreported And Unregulated Fishng",Papua New Guinea,1
3270,20059,Restoration Of Stone Reef In Danish Waters,Denmark,1
3271,20064,Women Leading Ocean Action,Global,1
3272,20069,"Investigacin, Evaluacin, Prevencin, Reduccin Y Control De Fuentes Terrestres Y Marinas De Contaminacin Al Mar.",Colombia,1
3273,20074,"Saintrengthening International Cooperation To Conserve Whales, Dolphins And Porpoises In European Waters And Beyond",Global,1
3274,20079,Investigacin Cientfica Marina,Colombia,1
3275,20084,Desarrollo Sostenible Del Sector Pesquero,Colombia,1
3276,20089,"Enhance Fishery Management, Control And Surveillance In Uruguay And South Atlantic Ocean",Uruguay,1
3277,20094,Manejo Sostenible Del Territorio Marino Y Costero,Colombia,1
3278,20104,Connecting And Protecting Our Seas: Initiatives In The Baltic And The Mediterranean,Global,1
3279,20114,Impulso Y Fortalecimiento De La Educacin Martima,Colombia,1
3280,20119,Regional Action Plan For A Sustainability Maritime Sector,Sweden,1
3281,20124,"Swedish Support To Fao For Developing Countries Implementation Of Port State Measures Agreement, The Global Registry And Technical Consultations For The Marking Of Fishing Gear.",Global,1
3282,20129,"To Reduce Litter And Protect Sea Turtles In Nigeria Through Beach Clean-Ups, Recycling And Youth Led Conservation Activities.",Nigeria,1
3283,20139,Sustainable Financing Of Marae Moana - Cook Islands Marine Park,Cook Islands,1
3284,20144,Whale Watching Handbook,Global,1
3285,20149,"Global Implementation Of The Ocean Health Index Framework To Support Effective Use, Management, And Protection Of Marine And Coastal Resources",Global,1
3286,20169,Science And Awareness: A Mediterranean Connection Against Marine Litter,Global,1
3287,20179,Enhance The Tropical Coastline Seascape Of South Tarawa Through Community Based Approach,Kiribati,1
3288,20184,"Promote, Inspire, And Accelerate Sustainable Solutions And Practices",Global,1
3289,20189,Development Of Ecosystem-Based Management Of Fish And Fisheries In Sweden,Sweden,1
3290,20194,"Securing Social-, Economic- And Environmental Sustainability In The Swedish Maritime Strategy",Sweden,1
3291,20199,Enhance The Conservation Of Coastline Seascape Of The Jaltepeque Estuary Through Community-Based Approach,El Salvador,1
3292,20209,"Mangroves, Marine And Freshwater Systems Conservation And Rehabilitation",Samoa,1
3293,20214,Nauru Awareness And Beach Clean-Up Campaign,Nauru,1
3294,20219,"Avoid, Intercept, Redesign Plastics To Save Our Ocean",Nauru,1
3295,20224,Promote Marine Spatial Planning And Other Coastal And Marine Planning And Management Instruments In Mexico,Mexico,1
3296,20229,Conservation And Management Of Cetaceans,Global,1
3297,20234,Long Island Marine Management Area (Limma) -- Rapid Ecological Assessment,Bahamas,1
3298,20244,"Marine Conservation Masterplan - Vizhinjam/Kovalam, India",India,1
3299,20249,Aitutaki Enviroloo Gef Sgp Project Part Of The Keep Aitutaki Clean Programme,Cook Islands,1
3300,20259,Proyecto Spincam Iii,Global,1
3301,20264,Proyecto Pae-Clme+,Global,1
3302,20269,10% De Areas Marinas Protegidas,Colombia,1
3303,20274,Supporting The International Alliance To Combat Ocean Acidification,Global,1
3304,20279,Monitoramento Mirim Costeiro,Brazil,1
3305,20284,Promoting Citizen Science Using App/Website For The Protection Of Black Sea Marine Biodiversity (Black Sea Watch),Global,1
3306,20289,Review Pollution Control Compoment Of The Environment Act By 2018,Solomon Islands,1
3307,20294,Te Tai Nui Atea - Marine Managed Area (5 Million Km2),French Polynesia,1
3308,20299,Maritime Boundaries And Zones Finalised For Solomon Islands,Solomon Islands,1
3309,20304,To Use The Gsi Model Of Pre-Competitive Collaboration To Support Accelerated Change And Scale In The Sustainability Of The Salmon Farming Industry,Global,1
3310,20309,Plastic Bag Free Raglan,New Zealand,1
3311,20314,"Improving Fisheries Management Using Vessel Day Scheme, Solomon Islands",Solomon Islands,1
3312,20319,Regional Marine Protected Areas Networks In Action,Global,1
3313,20324,Support Community Based Resource Management In Solomon Islands,Solomon Islands,1
3314,20334,Marine Educational Area Network,French Polynesia,1
3315,20339,"Mediterranean Implementation Of The Ecosystem Approach, In Coherence With The Eu Msfd",,1
3316,20344,Towards An Ecologically Representative And Efficiently Managed Network Of Mediterranean Marine Protected Areas,Global,1
3317,20354,"Youth, Ocean And Sdg14",,1
3318,20364,Cleaning The Coast Of The Persian Gulf,Iran,1
3319,20369,Support A Resilient Ocean-Based Society In Sids Through Water Access And Renewable Energy,Global,1
3320,20374,Sheikh Khalifa Bin Zayed Marine Research Centre,United Arab Emirates,1
3321,20379,Fishing Bans And Awareness Programs,United Arab Emirates,1
3322,20389,Artificial Reefs Program,United Arab Emirates,1
3323,20396,Wiseoceans Commitment To Marine Education And Reduction Of Marine Plastic,,1
3324,20400,"Ppp Initiative To Release 30,000 Fish In Protected Areas",United Arab Emirates,1
3325,20412,Memorandum Of Understanding Between The United Nations Environment Programme/ Mediterranean Action Plan Secretariat To The Barcelona Convention And Fao General Fisheries Commission For The Mediterranean,Global,1
3326,20420,Blue Carbon Code Of Conduct,Global,1
3327,20432,Oak Commits To Improving The Health And Integrity Of Marine Ecosystems For Present And Future Generations,Global,1
3328,20436,International Indian Ocean Expedition 2,Global,1
3329,20444,Uan Refugees,Brazil,1
3330,20448,Responsible Plastic Management,Sweden,1
3331,20452,Marine Spatial Planning,South Africa,1
3332,20460,Creacin De 5 Reas Protegidas Costero Marinas En El Pacifico De Guatemala,Guatemala,1
3333,20464,"Annual, Public Releases Of The Surface Ocean Co2 Atlas (Socat)",Global,1
3334,20468,'Be The Change' Week; Beach Clean-Up Event;,United States,1
3335,20472,Marine Protected Areas In Kattegat,Denmark,1
3336,20476,Facilitating Learning An Sharing Of Good Practices Within And Beyond Unesco Biosphere Reserves How Do Unesco Biosphere Reserves In The Baltic Sea Region Contribute To The Implementation Of The 2030 Agenda?,Global,1
3337,20480,Uk Commitments On Marine Science,Global,1
3338,20484,Monitoring The Health Of Coastal Seas,India,1
3339,20488,Pollution Reduction Through Beneficial Aquaculture,Global,1
3340,20492,Designation Of St. Anns Bank As A Canada Oceans Act Marine Protected Area,Canada,1
3341,20496,Mobilise Cities And The Innovation Community To Clean Up The Baltic Sea And Capture Economic And Social Gains.,Global,1
3342,20500,Reducing Plastic Marine Debris In Indonesia,Indonesia,1
3343,20508,Declaration Of Marine Protected Areas (Mpas),South Africa,1
3344,20512,Fish And Run 3,Global,1
3345,20516,Promoting Sustainable Fisheries,India,1
3346,20520,Implementacin De La Estrategia Nacional De Saneamiento,Dominican Republic,1
3347,20524,Designating Marine Protected Areas (Mpas),India,1
3348,20528,National Water Quality Monitoring Program (Estuarine And Marine Environment),South Africa,1
3349,20532,Prcticas De Conservacin De Suelos Para Prevenir Y Reducir La Contaminacin Relacionada Con El Uso Del Suelo,Dominican Republic,1
3350,20540,Implementacin Del Plan De Accin Nacional (Pan) Para La Proteccin Del Medio Ambiente Marino,Dominican Republic,1
3351,20544,Deploying Dedicated Space Technologies And Assets For Ocean Applications,India,1
3352,20552,Providing World-Class Research And Training To Support The Implementation Of The Un Sustainable Development Goals.,Global,1
3353,20560,Mapping Of Potential Fishing Zones For Sustainable Harvest,India,1
3354,20564,"Providing A Sound Scientific, Social, Legal And Economic Basis For Improved Policy And Management For The Sustainable Use And Protection Of The Marine And Coastal Environment.",Global,1
3355,20568,Elaboracion Y Aprobacin De La Ley Sectorial De La Zona Costera Y Marina Y Sus Recursos Y Los Reglamentos Correspondientes,Dominican Republic,1
3356,20572,"Instalacin De Una Red De Monitoreo De Calidad Y Cantidad De Fuentes Acuferas Con Fines De Aprovechamiento Y Conservacin En Las Cuencas De Los Ros Ozama, Yuna, Yaque Del Norte, Ysica Y Yaque Sur, En Coordinacin Interinstitucional Con Los Prestadores De Ser",Dominican Republic,1
3357,20576,"Localidades Con Modelo De Gestin Local Compartida De Reas Costeras Marinas, Con Los Planes Asumidos Por Las Comunidades: 14 Al 2020 En Seguimiento A Las Metas Presidenciales Del Ministerio.",Dominican Republic,1
3358,20580,Project Green Ports,India,1
3359,20588,"Realizar La Evaluacin De Los Ecosistemas Costero Marinos Para La Determinacin Y La Previsin De Los Espacios Sujetos A Un Rgimen De Conservacin, Proteccin, Manejo Sustentable Y Recuperacin Ambiental En Seis (6) Provincias Costeras Del Pas Al 2020; Proyecto",Dominican Republic,1
3360,20592,Reduction Of Plastic Pollution,India,1
3361,20596,The Indian Tsunami Early Warning System (Itews),India,1
3362,20600,Programa De Restauracin De Costas Con Fines De Saneamiento,Dominican Republic,1
3363,20604,Regional Integrated Multi-Hazard Early Warning Systems (Rimes),Global,1
3364,20608,Sids-Sids Partnership: Sustainable Energy For Blue Island Economies,Global,1
3365,20612,Ballast Water Management Programme,India,1
3366,20616,Canadas Support For Marine Pollution Prevention Under The London Protocol,,1
3367,20620,Evaluacin De Reas Costeras Marinas Para La Implementacin De Proyectos De Desarrollo Para La Gestin Sostenible Aprox. 25 Proyectos Por Ao.,Dominican Republic,1
3368,20624,"Evaluacin De Manglares, Arrecifes, Playas, Praderas Marinas Para Una Valoracin De Los Servicios Ambientales De Ecosistemas Costeros Y Marinos: 3 Provincias Costeras, 1 Por Ao.",Dominican Republic,1
3369,20628,Capacity Development,India,1
3370,20636,Establecer E Implementar El Sistema De Monitoreo Permanente De Los Ecosistemas Marinos En Las Localidades Con Impactos Significativos Causados Actividades Antrpicas En 6 Provincias Costeras.,Dominican Republic,1
3371,20640,Ocean Observations,Global,1
3372,20644,South-South Cooperation With Small Island Developing States (Sids),Global,1
3373,20648,Project Sagarmala - Coastal Community Development,India,1
3374,20660,Promoting International Cooperation In Hydrography,Global,1
3375,20664,Assisting Small And Artisanal Fishermen,India,1
3376,20668,"Ocean Science, Protection And Effective Management",Global,1
3377,20672,Contribution To Global Research On Arctic Ocean,Global,1
3378,20676,Canada Commits To The United Nations Environment Clean Seas Campaign,Canada,1
3379,20680,Kiribati'S Voluntary Commitment: Shark Sanctuary,Kiribati,1
3380,20684,"Jornadas Continuas De Limpiezas, Ros Y Caadas En La Provincia De Puerto Plata",Dominican Republic,1
3381,20688,"Siembra De Mangle Rojo Y Negro En La Desembocadura Del Ro Muoz Y Arroyo El Tejar, Provincia Puerto Plata.",Dominican Republic,1
3382,20692,Just Transitions To A Plastic Free Paciifc,Fiji,1
3383,20696,Responsible Research And Innovation For Ocean Conservation And Sustainable Blue Growth,Global,1
3384,20700,"Siembra De Mangle Rojo Y Negro En Playa Dorada/Bergantn, Provincia Puerto Plata.",Dominican Republic,1
3385,20704,"Realizacin De 20 Arrecifes De Ostras En La Desembocadura Del Ro Muoz, Puerto Plata.",Dominican Republic,1
3386,20708,Canadas Oceans Protection Plan- Investments In New Research Activities To Reduce Impacts On Marine Mammals From Shipping And Improve Response To Emergency Pollution Incidents,Canada,1
3387,20712,Sensibilizacin Ambiental Y Reforestacin Del Rio Muoz Y Del Rio Sosa,Dominican Republic,1
3388,20720,Incremento De Instalaciones Con Plantas De Tratamiento,Dominican Republic,1
3389,20724,Monitoreo De Los Planes De Manejo Ambiental,Dominican Republic,1
3390,20732,Vigilancia Y Monitoreo En Los Puertos Comerciales Del Pas,Dominican Republic,1
3391,20740,Implementacin Reglamento Marpol,Dominican Republic,1
3392,20744,Aruba Plastic Bag Ban,Aruba,1
3393,20748,Participacin En El Proyecto Regional Establecimiento De Una Red De Observacin En El Caribe Para La Acidificacin De Los Ocanos Y Sus Efectos Sobre La Afloracin De Algas Nocivas,Dominican Republic,1
3394,20756,Fortalecimiento Del Programa De Limpieza De Playas Y Costas,Dominican Republic,1
3395,20760,Mantener El Programa De Separacin Y Clasificacin De Residuos,Dominican Republic,1
3396,20764,Eco-Divers - Diving With A Purpose - Removing Ghostnest From Wrecks In The Belgian Northsea,Global,1
3397,20768,"Pacific Women Defend The Commons, Pacific Communities Defend The Commons",Fiji,1
3398,20772,Identification Of Fisheries Area Closures That Meet Canadas Guidance And Criteria For Other Effective Area Based Conservation Measures,Canada,1
3399,20776,Promoting Enhanced Access And Use Of Global Marine Biodiversity Information,Global,1
3400,20780,International Multi-Species Fish Tagging,Global,1
3401,20784,Phoenix Islands Protected Area: Bring Pipa Home,Kirabati,1
3402,20788,Ocean Plastics Lab - Scientific Insights On Marine Plastic Pollution,Global,1
3403,20792,Programa De Manejo Integrado Y Uso Sostenible De Cuencas Hidrogrficas Prioritarias Y Sus Franjas Costeras,Dominican Republic,1
3404,20800,Blue Halo Barbuda: Sustainable And Comprehensive Ocean And Coastal Management Initiative,Antigua And Barbuda,1
3405,20804,Realizar La Zonificacin O Sectorizacin De Los Espacios Que Conforman Las Zonas Costeras Y Marinas,Dominican Republic,1
3406,20808,Implementar Un Programa De Restauracin De Ecosistemas Costeros Y Marinos (Provincia Puerto Plata).,Dominican Republic,1
3407,20812,Implementacin Del Plan De Zonificacin Y Ordenamiento Pesquero Del Parque Submarino De Montecristi (Proyecto Clme+).,Dominican Republic,1
3408,20816,Data Management Services For Ocean Acidification And The Essential Ocean Variable Inorganic Carbon,Global,1
3409,20820,Sustained And Integrated Ocean Observing And Open Data Sharing,Global,1
3410,20828,Advancing Science And Partnership In The Phoenix Islands Protected Area,Kiribati,1
3411,20832,Private Foundation Investing In Marine Protected Areas In Brazil And Related Public Policies,Brazil,1
3412,20836,Continuar Con El Compromiso Establecido Mediante La Iniciativa Clme (Grandes Ecosistemas Marinos Del Caribe),Dominican Republic,1
3413,20844,By-Products From Steel Industry For Water Purification.,Sweden,1
3414,20852,Evaluacin Del Estado De Los Ecosistemas Costeros Y Marinos De 2 Provincias (Puerto Plata Y Montecristi).,Dominican Republic,1
3415,20856,Partnerships To Promote Science-Based Fisheries Management And Fight Illegal Fishing In Fragile And Post-Conflict States,Global,1
3416,20868,Promocin De La Reduccin Y Eliminacin Del Consumo De Plsticos En La Provincia De Saman,Dominican Republic,1
3417,20872,"Instalacin Contenedores Con Tapas Para La Disposicin De Desechos En Los Cacaos, Saman",Dominican Republic,1
3418,20876,Lograr La Reduccin De Un 50% De Los Desechos Plsticos Que Van Hacia El Mar A Travs Del Ro Birn.,Dominican Republic,1
3419,20880,"Implementacin De Un Programa De Reciclaje Inclusivo En Arroyo Barril, Saman",Dominican Republic,1
3420,20888,"Restauracin De Ecosistemas De Coral En Cayo Farola Cayo Levantado, Saman.",Dominican Republic,1
3421,20892,Desarrollo Del Programa De Saneamiento Y Restauracin En Playas Y Lagunas Costeras Y En Reas De Arrciales En Cuatro (4) Provincias Costeras,Dominican Republic,1
3422,20896,Programa De Saneamiento Ambiental En Microcuencas Y Ros Urbanos,Dominican Republic,1
3423,20900,Restauracin Ecolgica De 100 Hectreas Del Manglar Bajo Yuna,Dominican Republic,1
3424,20904,Implementacin Del Plan De Accin Para El Control Y Aprovechamiento Del Pez Len,Dominican Republic,1
3425,20908,"Ampliacin Del Vivero De Plantas Costeras, Saman.",Dominican Republic,1
3426,20912,Single-Use (T-Shirt) Plastic Bag Ban,Antigua And Barbuda,1
3427,20916,"Promover La Proteccin De Los Arrecifes De Coral En La Zona Costera De Barahona En Los Lugares: Saladilla, Paraso, Quemato, Y La Cinaga.",,1
3428,20920,Implementacin De La Estrategia Nacional De Especies Exticas Invasoras.,Dominican Republic,1
3429,20928,Polystyrene (Styrofoam) Ban,Antigua And Barbuda,1
3430,20932,Marine Information And Data For Users - Www.Marinefinland.Fi,Global,1
3431,20936,Implementacin Del Programa De Prevencin De La Introduccin De Especies Exticas Invasoras:,Dominican Republic,1
3432,20940,Reducing Pollution And Preserving Environmental Flows In The East Asian Seas Through The Implementation Of Integrated River Basin Management In Selected Asean Countries,Global,1
3433,20944,Green Coastal Shipping Private Public Partnership On Eco-Friendly Transport,,1
3434,20948,Restauracin De Reas De Ecosistemas De Manglares Y Reas De Praderas Marinas,Dominican Republic,1
3435,20952,"Desarrollo Del Proyecto Para La Preparacin De Redd+ Republica Dominicana, Con El Componente De Bosque De Manglar.",Dominican Republic,1
3436,20968,Marine Ecosystems Protected Area (Mepa) Trust'S Biodiversity Is Our Business Project - Valuing Ecosystem Services For Biodiversity Protection,Antigua And Barbuda,1
3437,20976,Concientizar A Los Pescadores De La Provincia Barahona Con Programas Para El Uso Adecuado Y Regulado De Las Actividades Pesqueras.,Dominican Republic,1
3438,20980,Mecanismos De Aplicacin De Las Polticas Ocenicas Y Costeras.,Ecuador,1
3439,20992,Revisin Del Marco Jurdico Nacional,Ecuador,1
3440,20996,Reduction Of Pops And Green House Gas Emissions Through Improvements In Waste Management In The Cook Islands Gef Sgp,Cook Islands,1
3441,21000,Conciencia Martima,Ecuador,1
3442,21004,Supporting Effective Ocean Governance,Global,1
3443,21008,Creacin De Capacidad Y Transferencia De Tecnologa Marina.,Ecuador,1
3444,21012,Valoracin Econmica De Los Espacios Marinos Del Ecuador.,Ecuador,1
3445,21016,Catalyzing Ocean Literacy,Global,1
3446,21020,Aplicacin Del Acuerdo De Nueva York,,1
3447,21024,Regulacion Sobre Basura Marina Y Contaminacion,Ecuador,1
3448,21028,"Mecanismo De Gestin, Proteccin Y Control",Ecuador,1
3449,21032,Estrategias Para La Biodiversidad Marina,Ecuador,1
3450,21036,Fortalecer El Ejercicio Del Control Del Mar,Ecuador,1
3451,21040,Gestin De Conservacin De Los Ecosistemas Marino Y Costeros,Ecuador,1
3452,21044,Sistemas De Monitoreo De Contaminacin Marina,Ecuador,1
3453,21048,Reducir Los Efectos De Acidificacin De Los Ocanos,Ecuador,1
3454,21052,Pesca Sostenible,Ecuador,1
3455,21056,Promise To Paeʻ Āina O HawaiʻIʻ - A Collective Commitment,United States,1
3456,21064,The Sacred Waters Of The Afroatlantic Treaty,Global,1
3457,21068,New Zealand Marine Science Investments,New Zealand,1
3458,21076,Unu-Ocean Project,Global,1
3459,21080,Plastic Pollution - Free Fiji Campaign,Fiji,1
3460,21084,Propiciar La Zonificacin Y Monitoreo De Espacios Marinos Y Sus Recursos,Dominican Republic,1
3461,21088,"Elaborar, Difundir E Impulsar El Cumplimiento De La Normativa Que Regula Tecnologas, Comercializacin Y Restricciones De Pesca",Dominican Republic,1
3462,21092,Desarrollo De Capacidades Para El Fomento De La Pesca Sostenible,Dominican Republic,1
3463,21096,"Mejorar La Gestin Efectiva De Las Reas Costeras Y Marinas Dentro Del Sistema Nacional De Reas Protegidas (Sinap) En Temas De Regulacin, Planificacin, Control Y Vigilancia, Investigacin Y",Dominican Republic,1
3464,21104,Trash Into Gold,Global,1
3465,21108,"Continuar La Participacin En La Iniciativa Regional Reto Del Caribe, Para La Proteccin Del 20 % De La Plataforma Marina Nacional",Dominican Republic,1
3466,21112,Actualizar Reglas Y Normativas Vigentes Para Ser Aplicadas En Marinas Y Clubes Nuticos A Nivel Nacional,Dominican Republic,1
3467,21116,Continuar El Monitoreo De Ecosistemas Marinos Y Costeros A Nivel Nacional Y Promover Publicaciones Peridicas Con Esta Informacin,Dominican Republic,1
3468,21120,Aumentar El Conocimiento Cientfico Sobre Sistemas Costeros Y Marinos,Dominican Republic,1
3469,21124,"Mejorar Las Condiciones Para El Desarrollo De Investigacin, Transferencia De Tecnologa Y Fortalecimiento De Capacidades En La Repblica Dominicana",Dominican Republic,1
3470,21128,Promover El Desarrollo De Capacidades Y Establecimiento De Cadenas De Valor,Dominican Republic,1
3471,21132,Sensibilizar A Los Gobiernos Locales Acerca De Los Objetivos Y Metas Asociadas A Los Ods,Dominican Republic,1
3472,21136,Expansion Of Maritime Area Declared As Marine Protected Area Under National Legislation,,1
3473,21140,"Concienciar A Pescadores E Instituciones Afines Con Los Ocanos, Sobre Aspectos Legales Asociados A Los Ocanos Y La Convencin De La Onu Sobre El Derecho Del Mar.",Dominican Republic,1
3474,21144,Reconocer Y Apoyar Cumplimiento Y Divulgacin Del Marco Del Marco Jurdico De La Ley Del Mar.,Dominican Republic,1
3475,21148,Empowering Young Conservation Leaders,Global,1
3476,21152,"Saintrengthening Of The National Policy And Legislative Frameworks Governing Protected Areas, Including Marine Protected Areas",Jamaica,1
3477,21156,Sea Pact Funding Support For Safetynet Technologies Pisces Led Light Trials To Improve Fishery Catch Selectivity,Global,1
3478,21160,Sea Pact Funding Support For Blue Ocean Gear'S Development Of A Smart Crustacean Trap,United States,1
3479,21164,Sea Pact Funding Support For Downeast Institute For Applied Marine Research And Education'S Maine Softshell Clam Project,United States,1
3480,21168,Sea Pact Funding Support For The Bc Shrimpers' Association Led Light Use Project,Canada,1
3481,21172,Sea Pact Funding Support For Responsible Aquaculture Foundation (Raf) Global Responsible Aquaculture On-Line Training,Global,1
3482,21176,Sea Pact Funding Support For Bc Center For Aquatic Health Sciences Society Sea Lice Project,Canada,1
3483,21180,Sea Pact Funding Support For The University Of North Texas (Unt) Probiotics Project,United States,1
3484,21184,South African Offshore Trawl Bycatch Fishery Conservation Project,,1
3485,21192,Medsealitter - Developing Mediterranean-Specific Protocols To Protect Biodiversity From Litter Impact At Basin And Local Mpas Scales,Italy,1
3486,21196,The Nippon Foundation Sustainable Ocean Programme - Building Capacities To Reinforce Ocean Governance For The Implementation Of Sustainable Development Goals,Global,1
3487,21200,Sea Pact,,1
3488,21204,Commitment Between The Secretariats Of The North East Atlantic Fisheries Commission And The Ospar Commission Under The Collective Arrangement,Global,1
3489,21208,Reducing The Risk Of Collisions Between Boats And Large Cetaceans,Global,1
3490,21224,International Scientific Calls For Tenders Related To The Marine Mammals In The Pelagos Sanctuary,Global,1
3491,21228,Ocean Model Intercomparison Project,,1
3492,21232,At Sea Research For Mpas,Global,1
3493,21236,Sdg Alliance Portugal,,1
3494,21240,Subseaexplorers,Global,1
3495,21244,Raise Awareness About The Ocean And Take Action,Global,1
3496,21248,Support Sustainable Coastal Fisheries In Myanmar,Myanmar,1
3497,21252,Updates Of Glodap Data Product,,1
3498,21256,Tonga Develops A Marine Spatial Plan,,1
3499,21260,Improving International Cooperation To Conserve And Better Manage Sharks And Rays,Global,1
3500,21264,Tuvalu Coastal Adaptation Project,Tuvalu,1
3501,21268,Fisheries Information Network (Fin),Global,1
3502,21272,Encouraging Sustainable Tourism To Protect Migratory Species And Support Local Communities,Global,1
3503,21276,Reduction Significative De La Pche Inn Dans La Zone Ouest Africaine,Global,1
3504,21284,"Red Elctricas Subsea Forest: Recovery Of Posidonia Oceanica Seagrass Meadows Balearic Islands, Spain",Global,1
3505,21288,Tuvalu - Near-Shore Fish-Aggregating Devices (Fads),Tuvalu,1
3506,21292,Saintrengthening Institutional Capacity To Enhance Governance Of The Fisheries Sector In Africa,Global,1
3507,21296,Awareness Campaigns On The Marine Mammals In The Pelagos Santuary,Global,1
3508,21300,Removal Of Single-Use Plastic Straws And Replacing With Reusable Non-Plastic Alternatives Throughout The Resort,Seychelles,1
3509,21304,Removal Of Single-Use Plastic Bottles And Replacing With Reusable Glass Bottles Throughout The Resort,Mauritius,1
3510,21308,Sacred Heart Global Ocean Campaign,Global,1
3511,21312,Sustainable Stock Exchanges,,1
3512,21316,National Search For Outstanding Coastal Community Malinis At Masaganang Karagatan (Mmk) (Clean And Plentiful Ocean),Phillipines,1
3513,21328,Addressing The Adverse Impacts Of Underwater Noise On Migratory Species,Global,1
3514,21332,Pacific Plastic Pollution: A System For Regional Grassroots Solutions,Global,1
3515,21336,Benthic Trawling Experimental Project,South Africa,1
3516,21344,Paul Gauguin Cruises Partnership With Wildlife Conservation Society (Wcs) To Provide Educational Programming On Select Sailings In 2017 And 2018,Global,1
3517,21348,National Stock Assessment Program (Nsap),Phillipines,1
3518,21352,Saintrengthening The Implementation Of The Iosea Marine Turtle Mou Conservation Management Plan To Support The Implementation Of Sgd 14.,Global,1
3519,21356,"Establishment Of The International Marine Training Centre For Innovative Science And Technology For Sea Dumped Weapons, And Shipborne Disposal Solutions To Support The Eradication Of All Underwater Munitions",Global,1
3520,21360,Incentivar A La Investigacin Sobre La Acidificacin De Los Ocanos,Dominican Republic,1
3521,21364,Integrated Papua New Guinea Oceans Policy,Papua New Guinea,1
3522,21368,An Ocean Of Opportunities - The Professor Mario Ruivo Prize,Global,1
3523,21372,Designation Of The Jomard Entrance As A Particularly Sensitive Sea Area,Papua New Guinea,1
3524,21380,Implement The Management Of 22% Of The French Eez Already Classified As Marine Protected Areas And Enlarge This Network With The Extension Of The French Southern Lands Marine Reserve (Taaf Overseas Territory) In Order To Reach 32% Of French Waters Under N,France,1
3525,21392,Tonga Advances Science To Inform Decision-Making,Tonga,1
3526,21396,Oceanic Blue Carbon Voluntary Commitment,Global,1
3527,21400,Local Governments For The Oceans,Global,1
3528,21404,"Implementation Of Port State Measures Agreement (Psma) To Prevent, Deter And Eliminate Iuu Fishing Which Support Target 14.4 And 14.6",Tonga,1
