un_id,name,n
12411,Mediterranean Agronomic Institute Of Bari (Ciheam-Mai Bari);,24
14264,Red Nacional De Estudiantes De Sociología México;,24
14840,Ocean Recovery Alliance,24
14849,Medpan,24
15143,Sea To Table,24
16114,European Union,24
16174,Universidade Federal De Rio Grande,24
16331,European Union,24
16346,Helpage,24
16758,World Tourism Organization,24
17358,Mexico,24
17842,Fairmed,24
18001,Zimbabwe,24
18313,Institute For Sustainable Development And International Relations,24
19068,Korea Institute Of Ocean Science And Technology,24
19434,International Chamber Of Shipping,24
20264,Saint Vincent And The Grenadines,24
20944,Innovation Norway,24
21056,Marine Education Training Center,24
21228,University Of Texas,24
21236,Geota;,24
21260,Palau,24
21352,Myanmar,24
21396,Marine-Change,24
22414,Uzbekistan,24
00093,Rangde.Org,25
00135,United Nations Univeristy,25
00493,Natureserve,25
00913,Royal Dutch Shell,25
01037,Nestle S.A.,25
01483,Asian Development Bank,25
01485,University Of Hanoi,25
01502,Environnement Et Développement Du Tiers-Monde,25
01503,International Tropical Timber Organization,25
01504,United Nations Development Program,25
01507,World Meteorological Organisation,25
01511,Sustainable Agriculture Initiative,25
01518,Laos,25
01522,Global Environment Center Foundation,25
01530,International Union For Conservation Of Nature,25
01531,International Energy Agency,25
01535,Permanent Inter-State Committee For Drought Control In The Sahel,25
01539,"Aea Technology,",25
01540,International Labour Organization,25
01542,United Kingdom,25
01544,Organisation For Economic Co-Operation And Development,25
01546,Uganda,25
01551,University Of Peshawar,25
01554,Niger,25
01555,Association Of Southeast Asian Nations,25
01557,United Nations Foundation,25
01561,Jordan,25
01566,Ar Now!,25
01572,Green Steps For Environmental Literacy,25
01580,Vallmitjana And Company Consulting Services,25
01583,Chevron Corporation,25
01585,Catalonia,25
01591,Johns Hopkins University Press (United States),25
01593,Institute For Biological Energy Alternatives,25
01595,Mouchel Parkman Group (United Kingdom Of Great Britain And Northern Ireland),25
01597,European Fuel Oxygenates Association (Belgium),25
01598,All-China Youth Federation (China),25
01600,International Union For Conservation Of Nature,25
01601,"Swiso Certification Pvt. Ltd., (India)",25
01602,Global Transport Knowledge Partnership (Gtkp) (Switzerland),25
01604,Provincial Government Of Batangas (Philippines),25
01612,Public Interest Intellectual Property Advisors,25
01619,Greenpeace International,25
01620,Japan,25
01625,Care (United States),25
01629,Ecotema Ecologia Terra Mare S.R.L. (Italy),25
01665,Senegal,25
01666,Eskom,25
01672,Iuss-University Of Pavia: European School Of Advanced Studies In Nuclear And Ionizing Technologies (Italy),25
01674,Comision Centroamericana De Ambiente Y Desarrollo,25
01675,The Nature Conservancy,25
02309,Kanazawa University,25
02502,New York Botanical Garden,25
07318,United States,25
07321,Tourism Concern (United Kingdom Of Great Britain And Northern Ireland),25
07348,The Alliance For Financial Inclusion,25
07360,"Farm Support Association,",25
07387,African Development Bank,25
07396,Kenya,25
07405,New South Wales,25
07411,Yayasan Alam Indonesia Lestari,25
07459,Wallis And Futuna,25
07483,Namibia,25
07522,World Bank,25
07543,Pitcairn Islands,25
07618,International Water Association,25
07645,Australian National University,25
07648,"R20 Regions Of Climate Action,",25
07669,Tonga,25
07702,Swaziland,25
07825,Organization Of Fisheries For The Central American Isthmus,25
07888,Madagascar,25
07939,Wallis And Futuna,25
07954,Palau,25
07963,Sustainable Energy For All,25
08026,42. Mālama Maunalua,25
08936,World Health Organisation (Who);,25
09691,Data Act Lab,25
09696,Plan International,25
10581,Hatecke Sa,25
11936,Morona Santiago,25
11941,Germany,25
11966,"Fédération Des Industries Nautiques,",25
11998,"University Sumatera Utara Indonesia,",25
12066,Centre For Poverty Analysis,25
14183,Antigua And Barbuda,25
12411,Nestlé S.A.,25
14264,Consejo Consultivo Municipal De Jóvenes De Oaxaca;,25
14840,World Cetacean Alliance,25
15143,Seacore Seafood Inc.,25
16114,Bosnia And Herzegovina,25
16174,Universidade Federal De Santa Catarina,25
16331,Bosnia And Herzegovina,25
16346,Oxfam International,25
17358,Comunidad Y Biodiversidad A.C. (Cobi),25
17842,Handicap International,25
18001,Yokohama,25
19068,Korea Maritime Institute,25
20264,Suriname,25
20944,Enova,25
21056,Honua Consulting,25
21228,New York University,25
21236,Grace;,25
21260,Philippines,25
21352,Oman,25
21396,"Marine-Conservation-Institute,",25
22414,Central Asia Interstate Commission For Sustainable Development,25
00093,Reiner Lemoine Institut,26
00135,World Student Community For Sustainable Development,26
00493,Organization For Economic Co-Operation And Development,26
00913,Saintatoil,26
01037,Netafim,26
01483,Asian Productivity Organization,26
01485,Vietnam National University,26
01502,Agama Energy,26
01503,International Union For Conservation Of Nature,26
01504,Convention On The Conservation Of Migratory Species Of Wild Animals,26
01507,Food And Agriculture Organization,26
01511,World Association Of Soil And Water Conservation,26
01518,Madagascar,26
01522,United Nations Economic And Social Commission For Asia And The Pacific,26
01535,Inter-American Development Bank,26
01539,Saintockholm Environment Institute,26
01540,World Health Organization,26
01542,Tanzania,26
01544,International Centre For The Study Of The Preservation And Restoration Of Cultural Property,26
01546,United Kingdom,26
01551,University Of Punjab,26
01554,Nigeria,26
01555,Asian Development Bank,26
01557,United Nations Fund For International Partnerships,26
01561,Kenya,26
01566,Asian Ngo Coalition For Agrarian Reform And Rural Development (Angoc) (Philippines),26
01572,The Tema Foundation,26
01580,Anglo Coal Australia,26
01583,Exxonmobil (United States),26
01585,Valencia,26
01591,Landes Bioscience (United States),26
01593,Scripps Institution Of Oceanography,26
01595,"Northumbrian Water - Ondeo Services, (United Kingdom Of Great Britain And Northern Ireland)",26
01597,Petrobras (Brazil),26
01598,China Association Of Rural Energy Industry (China),26
01601,Lega Ambiente Turismo Italia (Italy),26
01602,International Union For Conservation Of Nature,26
01604,World Wide Fund For Nature (Wwf) (Philippines),26
01612,Universidad De Costa Rica,26
01619,United Cities And Local Governments,26
01620,Mexico,26
01625,Emory University School Of Public Health (United States),26
01629,Impregilo Spa (Italy),26
01665,South Africa,26
01666,Municipal Infrastructure Investment Unit,26
01672,The Abdus Salam International Centre For Theoretical Physics,26
01674,Finnfund,26
01675,Waitt Institute,26
02309,Institute Of Geographic Sciences And Natural Resources Research,26
02502,Onereef,26
07318,Uruguay,26
07321,John Hill Associates (United Kingdom Of Great Britain And Northern Ireland),26
07348,Microfinance Pasifika Network,26
07360,"Aufferville, Department Of Agriculture;",26
07387,African Climate Policy Centre,26
07396,Laos,26
07405,Arafura And Timor Seas Expert Forum,26
07411,Madagascar,26
07483,Nepal,26
07522,Eco-Schools,26
07645,International Monetary Fund,26
07648,"Robin Paul Advisory Llp,",26
07669,Turkey,26
07702,Bahamas,26
07825,Panama,26
07888,Maldives,26
07954,Papua New Guinea;,26
07963,Saint Vincent And The Grenadines,26
08026,43. National Tropical Botanical Garden,26
08936,World Meteorological Organization (Wmo),26
09691,Data-Pop Alliance,26
09696,A World At School,26
10581,Tschenett Design,26
11936,Napo,26
11941,"Global Fund To Fight Aids, Tuberculosis And Malaria",26
11966,"Fondation 2019,",26
11998,"Ukm,",26
12066,The Donkey Sanctuary,26
14183,Local Governments For Sustainability,26
12411,World Wide Fund For Nature,26
14264,Colectivo Colibrí;,26
14840,Gulf Of Maine Lobster Foundation,26
15143,Seattle Fish Company,26
16114,Israel,26
16174,Universidade Federal De Sao Paulo,26
16331,Israel,26
16346,Save The Children,26
17358,Guatemala,26
17842,Helpage,26
18001,United Nations Environment Program,26
19068,National Institute Of Fisheries Science,26
20264,Trinidad And Tobago,26
20944,Norway,26
21056,Pacific Island Institute,26
21228,Japan Agency For Marine-Earth Science And Technology,26
21236,Portugal,26
21260,Portugal,26
21352,Pakistan,26
21396,"Mission-Blue,",26
22414,Cittadellarte-Pistoletto Foundation,26
00093,Rural Education And Development Global,27
00135,Asian Universities Alternative Appraisal,27
00493,Promebio,27
00913,Total S. A.,27
01037,"Pepsico,",27
01483,International Tropical Timber Organization,27
01485,United Nations University,27
01502,"Food, Agriculture And Natural Resources Policy Analysis Network Of Southern Africa",27
01503,World Bank,27
01504,Ramsar Secretariat,27
01511,Uganda National Farmers Federation,27
01518,Malaysia,27
01535,Intergovernmental Authority On Development,27
01539,United States,27
01540,European Union,27
01542,United States,27
01544,Bioversity International,27
01546,Tanzania,27
01554,Philippines,27
01555,Global Environment Facility,27
01557,South Pacific Regional Environment Programme,27
01561,Kyrgyzstan,27
01566,Center For Agrarian Reform And Rural Development (Carrd) (Philippines),27
01572,Turkish Marine Environment Protection Association,27
01580,General Electric,27
01583,Fcb Advertising,27
01585,Wales,27
01591,Mit Press (United States),27
01593,Woods Hole Oceanographic Institution,27
01595,Severn Trent (United Kingdom Of Great Britain And Northern Ireland),27
01597,"Pontifical Catholic University Of Rio De Janeiro, Brasil - Mechanical Engineering Department (Brazil)",27
01598,The Nature Conservancy,27
01601,Ecotourism Kenya (Kenya),27
01604,Korean Network For Coastal Conservation (Republic Of Korea),27
01612,University Of Cape Town,27
01619,Chatham House,27
01620,Netherlands,27
01625,"Equipment And Systems Engineering, Inc. (United States)",27
01629,"Iveco, Cr-Fiat (Italy)",27
01665,Sri Lanka,27
01666,Rand Water,27
01672,Tokyo Institute Of Technology,27
01675,World Wide Fund For Nature,27
02309,Ritsumeikan Asian Pacific University,27
02502,Pacific Islands Managed And Protected Areas Community,27
07318,European Union,27
07321,Wdcs (Whale And Dolphin Conservation Society) (United Kingdom Of Great Britain And Northern Ireland),27
07348,Gsma,27
07360,Wallis And Futuna - Chambre De Commerce D\'Industrie Des Metiers Et De L\'Agriculture;,27
07387,Common Market For Eastern And Southern Africa,27
07396,Liberia,27
07405,University Of Technology Sydney,27
07411,Mali,27
07483,Niger,27
07522,Environmental Investigation Agency,27
07543,Solomon Islands,27
07645,Commonwealth Of Independent States,27
07648,"Sabanci Universtity,",27
07669,Tuvalu,27
07702,Gambia,27
07825,Saint Kitts And Nevis,27
07888,Marine Ecosystem Services Partnership,27
07954,Antigua And Barbuda,27
07963,Samoa,27
08026,44. Pacific Islands Climate Change Cooperative,27
09691,Data2X,27
09696,United Nations Global Compact,27
10581,Hotel Piz Linard,27
11936,OHiggins,27
11941,Guinea,27
11966,"Fondation Ensemble,",27
11998,"Um,",27
12066,International Institute Of International Relations Prague,27
14183,Dushtha Shasthya Kendra,27
14264,"Envejeciendo Juntos, A.C.;",27
14840,Friends Of The Sea,27
15143,"Service Systems Associates, Inc.",27
16114,Russia,27
16174,Universidade Federal Do Parana,27
16331,Russia,27
16346,"Friedrich-Ebert-Stiftung,",27
17358,Conservation International,27
17842,International Association For The Prevention Of Blindness,27
18001,United Nations Human Settlements Program,27
19068,Korea University,27
20264,United States Of America,27
20944,Export Credit Norway,27
21056,Maui Nui Marine Resource Council,27
21228,"Centro Euromediterraneo Sui Cambiamenti Climatici, Italy",27
21236,Icc,27
21260,Romania,27
21352,Papua New Guinea,27
21396,No-Whales-In-Captivity,27
22414,European Ecoforum,27
00093,Solar Age Namibia,28
00493,Royal Society For The Protection Of Birds,28
00913,European Union,28
01037,Pernod Ricard,28
01485,United Nations Environment Program,28
01502,University Of Cape Town,28
01504,Global Environment Facility,28
01511,Bionet International - Global Taxonomy Network,28
01518,Mexico,28
01535,Southern African Development Community,28
01539,Future Energy Solutions,28
01540,Organization For Economic Cooperation And Development,28
01542,Vietnam,28
01544,International Union For Conservation Of Nature,28
01546,Australian Orangutan Project,28
01554,Romania,28
01557,Persga,28
01561,Lesotho,28
01566,Filipino Farmers Union (Fff) (Philippines),28
01572,Unesco,28
01580,Lms Energy,28
01583,Johns Hopkins University (United States),28
01585,Brazilian Association Of State Environmental Entities,28
01591,Medknow Publishers (United States),28
01593,Unesco,28
01595,South Staffordshire Water (United Kingdom Of Great Britain And Northern Ireland),28
01597,Clean Air Initiative - Asia (China),28
01598,Energy And Development Action (Congo),28
01601,Universidad Autónoma De Nayarit,28
01602,Transport Research Laboratory (Trl) (United Kingdom Of Great Britain And Northern Ireland);,28
01604,Provincial Government Of Kyonggi (Republic Of Korea),28
01612,Sigrid Rausing Trust,28
01619,Climate Change Capital,28
01620,New Zealand,28
01625,Medical University Of South Carolina (United States),28
01629,"Novamont ¿ Mater.Bi S.P.A., Novara, Italy (Italy)",28
01665,Trinidad And Tobago,28
01666,South African Cities Network (South Africa),28
01672,Tokyo University,28
01675,European Union,28
02309,Ms Swaminathan Research Foundation,28
02502,Pacific Marine Resources Institute,28
07318,United Nations Industrial Development Organization,28
07321,Last Frontiers (United Kingdom Of Great Britain And Northern Ireland),28
07360,"International Fund For Agricultural Development,",28
07387,Igad Climate Prediction And Applications Centre,28
07396,Maldives,28
07411,Mauritania,28
07483,Nigeria,28
07522,Environment Online,28
07543,Tokelau,28
07645,International Seabed Authority,28
07648,"Sathguru Mngmt Consultants,",28
07669,United States,28
07702,Tonga,28
07825,Saint Lucia,28
07888,Blue Ventures,28
07954,Potsdam Institute For Climate Impact Research (Pik) E.V.;,28
07963,Sao Tomé And Principe,28
08026,45. Polynesian Voyaging Society,28
09691,Datakind,28
09696,United Nations International Children'S Emergency Fund,28
10581,Hotel Paradies Ftan,28
11936,Pastaza,28
11941,Guinea Bissau,28
11966,"Fondation Goodplanet,",28
11998,"Unimap,",28
12066,Ngo Federation Of Nepal,28
14183,International Union For Conservation Of Nature,28
14264,Voluntarios Onu México.,28
14840,Cornwall Seal Group,28
15143,Saintavis Seafoods Inc.,28
16114,Turkey,28
16174,Universidade Federal Do Rio De Janeiro,28
16331,Turkey,28
16346,"International Council On Social Welfare,",28
17358,Ecomar,28
17842,"International Federation Of Anti-Leprosy Associations,",28
19068,Pukyoung National University,28
20944,Norwegian Research Council,28
21056,Coral Reef Alliance,28
21228,University Of New South Wales,28
21236,Iscal;,28
21260,Samoa,28
21352,Philippines,28
21396,Ocean-Conservation-Society,28
22414,Green Growth Knowledge Platform,28
00093,Solar Energy Research Institute Of Singapore,29
00493,Sapienza University Of Rome,29
00913,European Bank For Reconstruction And Development,29
01037,Pindo Deli Pulp And Paper Mills,29
01485,Asean Secretariat,29
01502,University Of Fort Hare,29
01511,Saintakeholder Forum For Our Common Future,29
01518,Mongolia,29
01535,American Association Of Geographers,29
01539,Tellus Institute,29
01540,Industrial Ecology Institute,29
01542,Zambia,29
01544,"University Of California, Berkeley",29
01546,Institut De Recherche Et De Developpement,29
01554,Russia,29
01557,South Asian Cooperative Environment Programme,29
01561,Liechtenstein,29
01566,Kmp (Philippines),29
01572,United Nations Environment Program,29
01580,Lungagas Pry Ltd,29
01583,Cropserve (Zambia),29
01585,Conference Des Regions Peripherique Maritimes,29
01591,Thomson Scientific (United States),29
01595,South West Water (United Kingdom Of Great Britain And Northern Ireland),29
01597,Forum For Environment (Ethiopia),29
01598,Korean Society For Indoor Environment (Democratic People'S Republic Of Korea),29
01601,Asociación Nicaragüense De Turismo Receptiva,29
01602,"University College Of London, Department Of Civil, Environmental And Geomatic Engineering (United Kingdom Of Great Britain And Northern Ireland);",29
01604,Boy Scouts Association Of Thailand (Thailand),29
01612,Rockefeller Foundation,29
01619,American Council On Renewable Energy,29
01620,Norway,29
01625,Procter And Gamble Company (United States),29
01629,Pirelli And C. Ambiente Tecnologie S.P.A. (Italy),29
01665,Uganda,29
01666,South African Local Government Association,29
01672,National Autonomous University Of Mexico (Mexico),29
01675,United States,29
02309,Consultative Group On International Agricultural Research,29
02502,Palau Community College,29
07318,United Nations Institute For Training And Research (Unitar),29
07321,Leeds Metropolitan University (United Kingdom Of Great Britain And Northern Ireland),29
07360,"United Nations Development Programme,",29
07387,Southern African Science Service Centre For Climate Change And Adaptive Land Use,29
07396,Mali,29
07411,Morocco,29
07483,Pakistan,29
07522,Greenpeace International,29
07543,Tonga,29
07645,Secretariat Of The Pacific Regional Environment Program,29
07648,"Siemens,",29
07669,Vanuatu,29
07702,Trinidad And Tobago,29
07825,Saint Vincent And The Grenadines,29
07888,Australia,29
07954,Rare,29
07963,Seychelles,29
08026,Sierra Club,29
09691,Datalook,29
09696,United Nations Development Program,29
10581,Caprez Ingenieure,29
11936,Pichincha,29
11941,Haiti,29
11966,"Fondation Malpelo Et Autres Ecosystèmes Marins,",29
11998,"Ums,",29
12066,Work Foundation,29
14183,Waterlex,29
14264,"Ateneo Nacional De La Juventud, A.C.;",29
14840,California Lost Fishing Gear Recovery Project,29
15143,Smartfish,29
16114,United Kingdom,29
16174,Universidade Federal Do Rio Grande Do Norte,29
16331,United Kingdom,29
16346,International-Disability Alliance,29
17358,Colegio De La Frontera Sur,29
17842,"Kentalis International Foundation,",29
19068,Jeju National University,29
21056,Kuleana Microlending,29
21228,Universite Paris Saclay,29
21236,Ja Portugal;,29
21260,Saudi Arabia,29
21352,Qatar,29
21396,Ocean-First-Institute,29
22414,Group Of Friends47/Un Environment/Gri,29
00093,Solar23,30
00493,Sea Around Us Project,30
00913,World Bank,30
01037,Reed Elsevier,30
01485,Asian Development Bank,30
01502,University Of Kwazulu-Natal,30
01511,Hifadhi Ardhi Shinyanga,30
01518,Mozambique,30
01535,Georgofili Academy,30
01540,Chemical Hazards Communication Society,30
01542,World Bank,30
01544,Consultative Group On International Agricultural Research,30
01546,Last Great Ape Organization,30
01554,Senegal,30
01557,International Coral Reef Initiative,30
01561,Mexico,30
01566,Pakisama (Philippines),30
01572,Global Water Partnership,30
01580,Mitchell Drilling,30
01583,Ecomed (Zambia),30
01585,The Northern Forum,30
01591,University Of Chicago Press (United States),30
01595,Southern Water (United Kingdom Of Great Britain And Northern Ireland),30
01597,Organisation Internationale Des Constructeurs D'Automobiles (Oica) (France),30
01598,Project Gaia (Ethiopia),30
01601,"Cámara Nicaragüense De La Micro, Pequeña Y Mediana Empresa",30
01602,Center For Clean Air Policy (Ccap) (United States);,30
01604,Burapha University (Thailand),30
01612,Smithsonian Institution,30
01619,College Of The Atlantic,30
01620,Philippines,30
01625,Rotary International (United States),30
01629,Regional Center For Agricultural Experimentation And Extension Of The Chamber Of Commerce Of Savona (Italy),30
01665,Ukraine,30
01666,Sustainable Energy Africa,30
01672,Pakistan Institute Of Engineering And Applied Sciences (Pakistan),30
02502,Palau Conservation Society,30
07318,World Health Organization,30
07321,Mytravel Uk (United Kingdom Of Great Britain And Northern Ireland),30
07360,"French Pacific Fund,",30
07387,West African Science Service Center On Climate Change And Adapted Land Use,30
07396,Mexico,30
07411,Mozambique,30
07483,Perù,30
07522,Institutions Danish Technological Institute,30
07543,Tuvalu,30
07645,Pacific Island Forum Fisheries Agency,30
07648,"Singapore-Eth Centre,",30
07669,World Bank,30
07702,Tuvalu,30
07825,Spain,30
07888,Mexico,30
07954,Saint Kitts And Nevis,30
07963,Solomon Islands,30
08026,47. Slow Food Hawai’I,30
09691,Development Gateway,30
09696,Unesco,30
10581,Amt Für Wirtschaft Und Tourismus Graubünden,30
11936,Prince Edward Island,30
11941,International Labour Organization,30
11966,"Fondation Nature Et Découvertes,",30
11998,"Unimas,",30
12066,Women'S Action Group,30
14183,United Nations Secretary-Generals' Advisory Board On Water And Sanitation,30
14264,"Cisv México, A.C.;",30
14840,Fisheries Institute Of Sao Paulo State,30
15143,The Sustainability Incubator,30
16174,Universidade Nacional De Brasília Faculdade De Direito,30
16346,Ngo Forum For Health,30
17842,"Leonard Cheshire Disability,",30
19068,Inha University,30
21228,Abdus Salam Institute For Theoretical Physics,30
21236,Lipor;,30
21260,Senegal,30
21352,South Korea,30
21396,"Ocean-Revolution,",30
22414,United Nations Environment Program,30
00093,Solux,31
00493,Saintreamlining European Biodiversity Indicators,31
01037,Royal Dutch Shell,31
01485,International Centre For Trade And Sustainable Development,31
01502,Saintockholm Environment Institute,31
01511,Conservation International,31
01518,Nicaragua,31
01535,South Africa,31
01540,Society For Chemical Hazard Communication,31
01542,United Nations Development Program,31
01544,Cornell University,31
01546,Lukuru Wildlife Research Project,31
01554,Suriname,31
01561,Monaco,31
01566,Pascres (Philippines),31
01572,National Kapodistrian University Of Athens,31
01580,University Of Sydney,31
01583,Exp Momentum - Experiential Marketing (),31
01585,Nrg4Sd Secretariat,31
01591,United Nations Environment Program,31
01595,"Tearfund, (United Kingdom Of Great Britain And Northern Ireland)",31
01597,Energy And Environmental Saving Ventures (Eesave) (Ghana),31
01598,Planete Bois (France),31
01601,Hopen: Asociación De Pequeños Hoteles De Nicaragua) (Nicaragua),31
01602,Clean Air Institute (United States);,31
01604,Provincial Government Of Chon Buri (Thailand),31
01612,"University Of California, Berkeley",31
01619,United Nations Environment Program,31
01620,South Korea,31
01625,Univ. Of North Carolina School Of Public Health (United States),31
01629,Sartec Saras Tecnologie S.R.L (Italy:,31
01665,Tanzania,31
01666,Water Research Commission,31
01672,Asian Network For Higher Education In Nuclear Technology (Republic Of Korea),31
02502,Palau International Coral Reef Center,31
07318,Asociación Argentina De Médicos Por El Medio Ambiente (Aamma),31
07321,Neilson (United Kingdom Of Great Britain And Northern Ireland),31
07360,"European Union,",31
07387,Climate And Development Knowledge Network,31
07396,Morocco,31
07411,Ue Bellesexport,31
07483,Republic Of The Congo,31
07522,Programs For Appropriate Technologies In Health,31
07543,Vanuatu,31
07645,United Nations Environment Program,31
07648,"Solben,",31
07702,Vanuatu,31
07825,Suriname,31
07888,Monaco,31
07954,Saint Lucia,31
07963,Tonga,31
08026,48. Sustain Hawai’I,31
09691,Development Initiatives,31
09696,United Nations Girls Education Initiative,31
10581,Pro Engiadina Bassa,31
11936,Québec,31
11941,Italy,31
11966,"Fondation Watertrek,",31
11998,"Upsi,",31
14183,Borda,31
14840,Fathoms Free,31
15143,World Wise Foods,31
16174,University Of Sao Paulo,31
16346,International Trade Union Confederation,31
17358,Fmcn,31
17842,The Leprosy Mission International,31
19068,Hanyang University,31
21228,"First Inst. Of Oceanography, State Oceanic Administration",31
21236,Lpn;,31
21260,Somalia,31
21352,Saudi Arabia,31
21396,"Ocean-Unite,",31
22414,Ipen-Iee-Ecoforum,31
00093,Ulm University Of Applied Sciences,32
00493,European Environmental Bureau,32
01037,Royal Philips Electronics,32
01485,Asia-Pacific Network For Global Change Research,32
01502,Joint Graduate School Of Energy And Environment,32
01511,Ecologic Development Fund,32
01518,Niger,32
01535,Society For Conservation Gis,32
01542,United Nations Environment Program,32
01546,Pole Pole Foundation,32
01554,Swaziland,32
01561,Morocco,32
01566,Phildhrra (Philippines),32
01572,Jordan University For Science And Technology,32
01580,Waste Management Pacific Pty Ltd (Australia),32
01583,Harvestfield Industries Limited (),32
01591,Food And Agriculture Organization,32
01595,Thames Water (United Kingdom Of Great Britain And Northern Ireland),32
01597,Kukulkan Foundation (Guatemala),32
01598,"Solar Household Energy, Inc. (France)",32
01601,Montecristo River Lodge (Nicaragua),32
01602,World Resources Institute,32
01604,City Government Of Danang (Vietnam),32
01612,Washington University,32
01619,United Nations Development Program,32
01620,Romania,32
01625,Tropical Disease Research Center (Zambia),32
01629,United Nations Industrial Development Organization (Unido) (Austria),32
01665,Uzbekistan,32
01666,World Bank,32
01672,Korean Advanced Institute Of Science And Technology (Republic Of Korea),32
02502,Palau Protected Areas Network Fund,32
07318,Action D'Etude Et De Valorisation De L'Environnement (Aceve),32
07321,Nomadic Thought Ltd (United Kingdom Of Great Britain And Northern Ireland),32
07360,Government Of French Polynesia,32
07387,African Centre Of Meteorological Applications For Development,32
07396,Netherlands,32
07411,Norway,32
07483,Rwanda,32
07522,Secretariat Of The Pacific Regional Environment Programme,32
07543,Wallis And Futuna,32
07645,Geomar Helmholtz Centre For Ocean Research,32
07648,"South-South Gate,",32
07702,Virtual University For Small States Of The Commonwealth,32
07825,Trinidad And Tobago,32
07888,National Coral Reef Institute,32
07954,Saint Vincent And The Grenadines,32
07963,Trinidad And Tobago,32
08026,49. Tri-Isle Resource Conservation And Development,32
09691,Digitalglobe,32
09696,United Nations Population Fund,32
10581,Zernez,32
11936,Rabat-Salé-Zemmour-Zaer,32
11941,Japan,32
11966,"Forum China Europa,",32
11998,"Usim,",32
14183,Unesco,32
14840,Orca Conservancy,32
15143,Germany,32
16174,World Wildlife Fund,32
16346,Public Services International,32
17358,Fundacion Mundo Azul,32
17842,"Light For The World,",32
19068,Kunsan University,32
21228,"Laboratoire D'Oceanographie Physique Et Spatiale, Ifremer",32
21236,Plataforma Portuguesa Das Ongd;,32
21260,South Africa,32
21352,Seychelles,32
21396,One-More-Generation,32
22414,Organisation For Economic Co-Operation And Development,32
00093,"University Of California, Berkeley",33
00493,The Nature Conservancy,33
01037,Sabmiller,33
01485,Mcgill University,33
01502,Eco Ltd.,33
01511,Forest Trends,33
01518,Nigeria,33
01535,University Of Pennsylvania,33
01546,Tayna Centre For Conservation Biology,33
01554,Uganda,33
01561,Nepal,33
01566,Philippines Association For Intercultural Development,33
01580,Iiasa (Austria),33
01583,World Health Organization,33
01591,World Health Organization,33
01595,Unison (United Kingdom Of Great Britain And Northern Ireland),33
01597,Centre For Science And Environment (Cse) (India),33
01598,World Lp Gas Association (France),33
01601,Biocomercio - Turisbio: Alianza Peruana Para El Turismo Rural Como Servicio (Peru),33
01602,"Institute Of Transport Studies (Its), University Of California, Davis (United States);",33
01604,Danang Youth Association (Vietnam),33
01619,International Energy Agency,33
01620,Saint Lucia,33
01625,Who (Switzerland),33
01629,United Nations Development Program,33
01665,Zimbabwe,33
01666,Asian Development Bank,33
01672,Korean Atomic Energy Research Institute (Republic Of Korea),33
02502,Rare,33
07318,Association For Responsible Mining (Arm),33
07321,Overseas Development Institute (United Kingdom Of Great Britain And Northern Ireland),33
07360,Government Of New Caledonia,33
07387,Enda Tiers Monde,33
07396,New Zealand,33
07411,Oman,33
07483,Senegal,33
07522,The Energy And Resources Institute,33
07645,International Union For Conservation Of Nature,33
07648,"Saintrathmore University,",33
07825,United Kingdom,33
07888,Panama,33
07954,Samoa;,33
07963,Tuvalu,33
08026,50. The Nature Conservancy Of Hawai’I,33
09691,Esri,33
09696,United Nations Entity For Gender Equality And The Empowerment Of Women,33
10581,Valsot,33
11936,Rio De Janeiro,33
11941,Kenya,33
11966,"Forum De La Mer,",33
11998,"Utem,",33
14183,Aquaspe Ag,33
14840,Marine Conservation Society,33
15143,Food And Agricultural Organization,33
16346,L'Oreal,33
17358,Fundacion Para El Ecodesarrollo Y La Conservacion,33
17842,"Liliane Fonds,",33
19068,Anyang University,33
21228,Meterological Research Institute,33
21236,Quercus;,33
21260,Sudan,33
21352,Singapore,33
21396,Organization-For-Research-And-Conservation-Of-Aquatic-Animals-,33
22414,Rec Caucasus,33
00093,United Nations Department Of Economic And Social Affairs,34
00493,Tour Du Valat,34
01037,Saint-Gobain,34
01485,Hiroshima University,34
01502,Energy For Sustainable Development Ltd.,34
01511,Future Harvest Foundation,34
01518,Panama,34
01546,Hutan,34
01554,United Kingdom,34
01561,Pakistan,34
01566,Philippines Development Assistance Program,34
01580,Ata (Brazil),34
01583,Unicef (United States),34
01591,Yale University (United States),34
01595,United Utilities (United Kingdom Of Great Britain And Northern Ireland),34
01597,Society Of Indian Automobile Manufacturers (India),34
01598,Solare Brucke E.V. (Germany),34
01601,El Taller: Asociación De Promoción Y Desarrollo (Peru),34
01602,Rockefeller Foundation,34
01604,Farmers Association (Vietnam),34
01619,Global Environment Facility,34
01620,Senegal,34
01625,Unicef (United States),34
01629,United Nations Office For Projects Services (Unops) (United States),34
01665,Cinara (Colombia),34
01666,Inter-American Development Bank,34
01672,Moscow Engineering Physics Institute (Russian Federation),34
02502,Sea Web,34
07318,Artisanal Gold Council,34
07321,Rainbow Tours (United Kingdom Of Great Britain And Northern Ireland),34
07360,Food And Agriculture Organization,34
07387,Asian Development Bank,34
07396,Norway,34
07411,Organisation For Economic Co-Operation And Development,34
07483,Sierra Leone,34
07522,Air India,34
07645,Pacific Financial Technical Assistance Centre,34
07648,"Team E-Kansai,",34
07825,United States,34
07888,Project Aware,34
07954,Secretariat Of The Pacific Commission (Spc);,34
07963,United Nations Development Program,34
