geonameid,city,subcountry,country
3460132,Japeri,Rio De Janeiro,Brazil
3458266,Macaé,Rio De Janeiro,Brazil
3457991,Mangaratiba,Rio De Janeiro,Brazil
3457708,Maricá,Rio De Janeiro,Brazil
3457247,Mendes,Rio De Janeiro,Brazil
3457191,Miguel Pereira,Rio De Janeiro,Brazil
3457133,Miracema,Rio De Janeiro,Brazil
3456290,Nilópolis,Rio De Janeiro,Brazil
3456283,Niterói,Rio De Janeiro,Brazil
3456166,Nova Friburgo,Rio De Janeiro,Brazil
3456160,Nova Iguaçu,Rio De Janeiro,Brazil
3455170,Paracambi,Rio De Janeiro,Brazil
3455036,Paraty,Rio De Janeiro,Brazil
3455141,Paraíba Do Sul,Rio De Janeiro,Brazil
3454827,Paty Do Alferes,Rio De Janeiro,Brazil
3454031,Petrópolis,Rio De Janeiro,Brazil
3453767,Pinheiral,Rio De Janeiro,Brazil
3453635,Piraí,Rio De Janeiro,Brazil
3452073,Queimados,Rio De Janeiro,Brazil
3451668,Resende,Rio De Janeiro,Brazil
3451261,Rio Bonito,Rio De Janeiro,Brazil
3451205,Rio Das Ostras,Rio De Janeiro,Brazil
3451190,Rio De Janeiro,Rio De Janeiro,Brazil
3449519,Santo Antônio De Pádua,Rio De Janeiro,Brazil
3448011,Saquarema,Rio De Janeiro,Brazil
3447785,Seropédica,Rio De Janeiro,Brazil
3447591,Silva Jardim,Rio De Janeiro,Brazil
3449195,São Fidélis,Rio De Janeiro,Brazil
3448903,São João Da Barra,Rio De Janeiro,Brazil
3448877,São João De Meriti,Rio De Janeiro,Brazil
3448351,São Pedro Da Aldeia,Rio De Janeiro,Brazil
3446974,Tanguá,Rio De Janeiro,Brazil
3446606,Teresópolis,Rio De Janeiro,Brazil
3446065,Três Rios,Rio De Janeiro,Brazil
3445596,Valença,Rio De Janeiro,Brazil
3445433,Vassouras,Rio De Janeiro,Brazil
3444876,Volta Redonda,Rio De Janeiro,Brazil
3407440,Apodi,Rio Grande Do Norte,Brazil
3407194,Areia Branca,Rio Grande Do Norte,Brazil
3408337,Açu,Rio Grande Do Norte,Brazil
3404117,Caicó,Rio Grande Do Norte,Brazil
3403362,Canguaretama,Rio Grande Do Norte,Brazil
3402360,Ceará Mirim,Rio Grande Do Norte,Brazil
3401283,Currais Novos,Rio Grande Do Norte,Brazil
3400567,Extremoz,Rio Grande Do Norte,Brazil
3397315,João Câmara,Rio Grande Do Norte,Brazil
3395998,Macau,Rio Grande Do Norte,Brazil
3396048,Macaíba,Rio Grande Do Norte,Brazil
3394682,Mossoró,Rio Grande Do Norte,Brazil
3394023,Natal,Rio Grande Do Norte,Brazil
3393876,Nova Cruz,Rio Grande Do Norte,Brazil
3393017,Parelhas,Rio Grande Do Norte,Brazil
3392998,Parnamirim,Rio Grande Do Norte,Brazil
3389673,Santa Cruz,Rio Grande Do Norte,Brazil
3388443,São José De Mipibu,Rio Grande Do Norte,Brazil
3472638,Alegrete,Rio Grande Do Sul,Brazil
3471428,Arroio Do Meio,Rio Grande Do Sul,Brazil
3471422,Arroio Grande,Rio Grande Do Sul,Brazil
3471196,Bagé,Rio Grande Do Sul,Brazil
3470073,Bento Gonçalves,Rio Grande Do Sul,Brazil
3468704,Butiá,Rio Grande Do Sul,Brazil
3468436,Cachoeira Do Sul,Rio Grande Do Sul,Brazil
3468403,Cachoeirinha,Rio Grande Do Sul,Brazil
3468014,Camaquã,Rio Grande Do Sul,Brazil
3467550,Candelária,Rio Grande Do Sul,Brazil
3467530,Canela,Rio Grande Do Sul,Brazil
3467512,Canguçu,Rio Grande Do Sul,Brazil
3467467,Canoas,Rio Grande Do Sul,Brazil
3467362,Capão Da Canoa,Rio Grande Do Sul,Brazil
3466978,Carazinho,Rio Grande Do Sul,Brazil
3466933,Carlos Barbosa,Rio Grande Do Sul,Brazil
3466537,Caxias Do Sul,Rio Grande Do Sul,Brazil
3468560,Caçapava Do Sul,Rio Grande Do Sul,Brazil
3466261,Charqueadas,Rio Grande Do Sul,Brazil
3465108,Cruz Alta,Rio Grande Do Sul,Brazil
3464547,Dom Pedrito,Rio Grande Do Sul,Brazil
3464274,Encantado,Rio Grande Do Sul,Brazil
3464255,Encruzilhada Do Sul,Rio Grande Do Sul,Brazil
3464073,Erechim,Rio Grande Do Sul,Brazil
3463859,Esteio,Rio Grande Do Sul,Brazil
3463762,Estrela,Rio Grande Do Sul,Brazil
3463865,Estância Velha,Rio Grande Do Sul,Brazil
3463605,Farroupilha,Rio Grande Do Sul,Brazil
3463271,Flores Da Cunha,Rio Grande Do Sul,Brazil
3462956,Frederico Westphalen,Rio Grande Do Sul,Brazil
3462557,Garibaldi,Rio Grande Do Sul,Brazil
3462089,Gravataí,Rio Grande Do Sul,Brazil
3461941,Guaporé,Rio Grande Do Sul,Brazil
3473964,Guaíba,Rio Grande Do Sul,Brazil
3461680,Herval,Rio Grande Do Sul,Brazil
3461481,Igrejinha,Rio Grande Do Sul,Brazil
3461444,Ijuí,Rio Grande Do Sul,Brazil
3460629,Itaqui,Rio Grande Do Sul,Brazil
3460484,Ivoti,Rio Grande Do Sul,Brazil
3460232,Jaguarão,Rio Grande Do Sul,Brazil
3459495,Júlio De Castilhos,Rio Grande Do Sul,Brazil
3459126,Lagoa Vermelha,Rio Grande Do Sul,Brazil
3459035,Lajeado,Rio Grande Do Sul,Brazil
3457817,Marau,Rio Grande Do Sul,Brazil
3456826,Montenegro,Rio Grande Do Sul,Brazil
3456127,Nova Petrópolis,Rio Grande Do Sul,Brazil
3456125,Nova Prata,Rio Grande Do Sul,Brazil
3456068,Novo Hamburgo,Rio Grande Do Sul,Brazil
3455769,Osório,Rio Grande Do Sul,Brazil
3455416,Palmeira Das Missões,Rio Grande Do Sul,Brazil
3455281,Panambi,Rio Grande Do Sul,Brazil
3454954,Parobé,Rio Grande Do Sul,Brazil
3454857,Passo Fundo,Rio Grande Do Sul,Brazil
3454244,Pelotas,Rio Grande Do Sul,Brazil
3452925,Porto Alegre,Rio Grande Do Sul,Brazil
3452982,Portão,Rio Grande Do Sul,Brazil
3452179,Quaraí,Rio Grande Do Sul,Brazil
3451138,Rio Grande,Rio Grande Do Sul,Brazil
3451102,Rio Pardo,Rio Grande Do Sul,Brazil
3450963,Rolante,Rio Grande Do Sul,Brazil
3450873,Rosário Do Sul,Rio Grande Do Sul,Brazil
3450269,Santa Cruz Do Sul,Rio Grande Do Sul,Brazil
3450083,Santa Maria,Rio Grande Do Sul,Brazil
3449822,Santa Rosa,Rio Grande Do Sul,Brazil
3449747,Santa Vitória Do Palmar,Rio Grande Do Sul,Brazil
3449936,Santana Do Livramento,Rio Grande Do Sul,Brazil
3449741,Santiago,Rio Grande Do Sul,Brazil
3449696,Santo Ângelo,Rio Grande Do Sul,Brazil
3448063,Sapiranga,Rio Grande Do Sul,Brazil
3448031,Sapucaia,Rio Grande Do Sul,Brazil
3447997,Sarandi,Rio Grande Do Sul,Brazil
3447423,Soledade,Rio Grande Do Sul,Brazil
3449340,São Borja,Rio Grande Do Sul,Brazil
3449099,São Gabriel,Rio Grande Do Sul,Brazil
3449045,São Jerônimo,Rio Grande Do Sul,Brazil
3448622,São Leopoldo,Rio Grande Do Sul,Brazil
3448596,São Lourenço Do Sul,Rio Grande Do Sul,Brazil
3448552,São Luiz Gonzaga,Rio Grande Do Sul,Brazil
3448533,São Marcos,Rio Grande Do Sul,Brazil
3448227,São Sebastião Do Caí,Rio Grande Do Sul,Brazil
3448207,São Sepé,Rio Grande Do Sul,Brazil
3446880,Tapes,Rio Grande Do Sul,Brazil
3446847,Taquara,Rio Grande Do Sul,Brazil
3446783,Taquari,Rio Grande Do Sul,Brazil
3446556,Teutônia,Rio Grande Do Sul,Brazil
3446295,Torres,Rio Grande Do Sul,Brazil
3446232,Tramandaí,Rio Grande Do Sul,Brazil
3446137,Três Coroas,Rio Grande Do Sul,Brazil
3446130,Três De Maio,Rio Grande Do Sul,Brazil
3446087,Três Passos,Rio Grande Do Sul,Brazil
3445939,Tupanciretã,Rio Grande Do Sul,Brazil
3445679,Uruguaiana,Rio Grande Do Sul,Brazil
3445630,Vacaria,Rio Grande Do Sul,Brazil
3445350,Venâncio Aires,Rio Grande Do Sul,Brazil
3445299,Veranópolis,Rio Grande Do Sul,Brazil
3445156,Viamão,Rio Grande Do Sul,Brazil
3665199,Ariquemes,Rondônia,Brazil
3925212,Cacoal,Rondônia,Brazil
3925075,Guajará Mirim,Rondônia,Brazil
3925040,Jaru,Rondônia,Brazil
3925033,Ji Paraná,Rondônia,Brazil
3924948,Ouro Preto Do Oeste,Rondônia,Brazil
3924908,Pimenta Bueno,Rondônia,Brazil
3662762,Porto Velho,Rondônia,Brazil
3924877,Pôsto Fiscal Rolim De Moura,Rondônia,Brazil
3924679,Vilhena,Rondônia,Brazil
3664980,Boa Vista,Roraima,Brazil
3471772,Araranguá,Santa Catarina,Brazil
3471039,Balneário Camboriú,Santa Catarina,Brazil
3470597,Barra Velha,Santa Catarina,Brazil
3470003,Biguaçu,Santa Catarina,Brazil
3469968,Blumenau,Santa Catarina,Brazil
3469115,Braço Do Norte,Santa Catarina,Brazil
3468879,Brusque,Santa Catarina,Brazil
6316729,Campinas,Santa Catarina,Brazil
3467677,Campos Novos,Santa Catarina,Brazil
3467452,Canoinhas,Santa Catarina,Brazil
3467261,Capinzal,Santa Catarina,Brazil
3468570,Caçador,Santa Catarina,Brazil
3466481,Celso Ramos,Santa Catarina,Brazil
3466296,Chapecó,Santa Catarina,Brazil
3465721,Concórdia,Santa Catarina,Brazil
3465196,Criciúma,Santa Catarina,Brazil
3464974,Curitibanos,Santa Catarina,Brazil
3463237,Florianópolis,Santa Catarina,Brazil
3463066,Forquilhinha,Santa Catarina,Brazil
7874492,Freguesia Do Ribeirao Da Ilha,Santa Catarina,Brazil
3462535,Gaspar,Santa Catarina,Brazil
3461914,Guaramirim,Santa Catarina,Brazil
3461576,Ibirama,Santa Catarina,Brazil
3461370,Imbituba,Santa Catarina,Brazil
3461316,Indaial,Santa Catarina,Brazil
3460845,Itajaí,Santa Catarina,Brazil
3460740,Itapema,Santa Catarina,Brazil
3461519,Içara,Santa Catarina,Brazil
3460102,Jaraguá Do Sul,Santa Catarina,Brazil
3459869,Joaçaba,Santa Catarina,Brazil
3459712,Joinville,Santa Catarina,Brazil
3458930,Lages,Santa Catarina,Brazil
3459094,Laguna,Santa Catarina,Brazil
3458147,Mafra,Santa Catarina,Brazil
3456370,Navegantes,Santa Catarina,Brazil
3455784,Orleans,Santa Catarina,Brazil
3455478,Palhoça,Santa Catarina,Brazil
3454213,Penha,Santa Catarina,Brazil
3453245,Pomerode,Santa Catarina,Brazil
3452623,Porto União,Santa Catarina,Brazil
3451357,Ribeirão Da Ilha,Santa Catarina,Brazil
3451152,Rio Do Sul,Santa Catarina,Brazil
3451124,Rio Negrinho,Santa Catarina,Brazil
3450376,Santa Cecília,Santa Catarina,Brazil
3449711,Santo Amaro Da Imperatriz,Santa Catarina,Brazil
3447929,Schroeder,Santa Catarina,Brazil
3449350,São Bento Do Sul,Santa Catarina,Brazil
3449112,São Francisco Do Sul,Santa Catarina,Brazil
3448828,São Joaquim,Santa Catarina,Brazil
3448742,São José,Santa Catarina,Brazil
3446500,Tijucas,Santa Catarina,Brazil
3446465,Timbó,Santa Catarina,Brazil
7874479,Trindade,Santa Catarina,Brazil
3445993,Tubarão,Santa Catarina,Brazil
3445126,Videira,Santa Catarina,Brazil
3444848,Xanxerê,Santa Catarina,Brazil
3471872,Aracaju,Sergipe,Brazil
3470674,Barra Dos Coqueiros,Sergipe,Brazil
3467319,Capela,Sergipe,Brazil
3463900,Estância,Sergipe,Brazil
3460974,Itabaiana,Sergipe,Brazil
3460971,Itabaianinha,Sergipe,Brazil
3459342,Lagarto,Sergipe,Brazil
3458778,Laranjeiras,Sergipe,Brazil
3456240,Nossa Senhora Da Glória,Sergipe,Brazil
3456223,Nossa Senhora Do Socorro,Sergipe,Brazil
3452233,Propriá,Sergipe,Brazil
3447562,Simão Dias,Sergipe,Brazil
3449310,São Cristóvão,Sergipe,Brazil
3446400,Tobias Barreto,Sergipe,Brazil
3473157,Adamantina,São Paulo,Brazil
3472969,Aguaí,São Paulo,Brazil
3472825,Agudos,São Paulo,Brazil
3472343,Americana,São Paulo,Brazil
3472311,Amparo,São Paulo,Brazil
3472338,Américo Brasiliense,São Paulo,Brazil
3472248,Andradina,São Paulo,Brazil
3471949,Aparecida,São Paulo,Brazil
3471927,Apiaí,São Paulo,Brazil
3471766,Araraquara,São Paulo,Brazil
3471758,Araras,São Paulo,Brazil
3471859,Araçatuba,São Paulo,Brazil
3471849,Araçoiaba Da Serra,São Paulo,Brazil
3471395,Artur Nogueira,São Paulo,Brazil
3471393,Arujá,São Paulo,Brazil
3471374,Assis,São Paulo,Brazil
3471335,Atibaia,São Paulo,Brazil
3471291,Avaré,São Paulo,Brazil
3470825,Bariri,São Paulo,Brazil
3470776,Barra Bonita,São Paulo,Brazil
3470451,Barretos,São Paulo,Brazil
3470428,Barrinha,São Paulo,Brazil
3470353,Barueri,São Paulo,Brazil
3470341,Bastos,São Paulo,Brazil
3470324,Batatais,São Paulo,Brazil
3470279,Bauru,São Paulo,Brazil
3470264,Bebedouro,São Paulo,Brazil
3470052,Bertioga,São Paulo,Brazil
3469989,Birigui,São Paulo,Brazil
3469984,Biritiba Mirim,São Paulo,Brazil
3469540,Boituva,São Paulo,Brazil
3469136,Botucatu,São Paulo,Brazil
3469092,Bragança Paulista,São Paulo,Brazil
3468902,Brodósqui,São Paulo,Brazil
3468899,Brotas,São Paulo,Brazil
3468802,Buri,São Paulo,Brazil
3468592,Cabreúva,São Paulo,Brazil
3468215,Caieiras,São Paulo,Brazil
3468158,Cajamar,São Paulo,Brazil
3468157,Cajati,São Paulo,Brazil
3468121,Cajuru,São Paulo,Brazil
3467865,Campinas,São Paulo,Brazil
3467684,Campos Do Jordão,São Paulo,Brazil
3467197,Capivari,São Paulo,Brazil
3467371,Capâo Bonito,São Paulo,Brazil
3467081,Caraguatatuba,São Paulo,Brazil
3466998,Carapicuíba,São Paulo,Brazil
3466824,Casa Branca,São Paulo,Brazil
3466692,Catanduva,São Paulo,Brazil
3468562,Caçapava,São Paulo,Brazil
3466429,Cerquilho,São Paulo,Brazil
3465731,Conchal,São Paulo,Brazil
3465524,Cordeirópolis,São Paulo,Brazil
3465320,Cosmópolis,São Paulo,Brazil
3465284,Cotia,São Paulo,Brazil
3465209,Cravinhos,São Paulo,Brazil
3465090,Cruzeiro,São Paulo,Brazil
3465059,Cubatão,São Paulo,Brazil
3467542,Cândido Mota,São Paulo,Brazil
3464809,Descalvado,São Paulo,Brazil
3464739,Diadema,São Paulo,Brazil
3464618,Dois Córregos,São Paulo,Brazil
3464305,Embu,São Paulo,Brazil
3464304,Embu Guaçu,São Paulo,Brazil
3453807,Espírito Santo Do Pinhal,São Paulo,Brazil
3463432,Fernandópolis,São Paulo,Brazil
3463422,Ferraz De Vasconcelos,São Paulo,Brazil
3463011,Franca,São Paulo,Brazil
3462980,Francisco Morato,São Paulo,Brazil
3462964,Franco Da Rocha,São Paulo,Brazil
3462580,Garça,São Paulo,Brazil
3461874,Guararapes,São Paulo,Brazil
3461871,Guararema,São Paulo,Brazil
3461859,Guaratinguetá,São Paulo,Brazil
3461824,Guariba,São Paulo,Brazil
3461789,Guarujá,São Paulo,Brazil
3461786,Guarulhos,São Paulo,Brazil
3461935,Guará,São Paulo,Brazil
3461995,Guaíra,São Paulo,Brazil
3461655,Hortolândia,São Paulo,Brazil
3461625,Ibaté,São Paulo,Brazil
3461550,Ibitinga,São Paulo,Brazil
3461528,Ibiúna,São Paulo,Brazil
3461499,Igarapava,São Paulo,Brazil
3461501,Igaraçu Do Tietê,São Paulo,Brazil
3461465,Iguape,São Paulo,Brazil
3461411,Ilha Solteira,São Paulo,Brazil
3461425,Ilhabela,São Paulo,Brazil
3461311,Indaiatuba,São Paulo,Brazil
3461134,Iperó,São Paulo,Brazil
3461055,Iracemápolis,São Paulo,Brazil
3460791,Itanhaém,São Paulo,Brazil
3460748,Itapecerica Da Serra,São Paulo,Brazil
3460728,Itapetininga,São Paulo,Brazil
3460723,Itapeva,São Paulo,Brazil
3460718,Itapevi,São Paulo,Brazil
3460699,Itapira,São Paulo,Brazil
3460644,Itaquaquecetuba,São Paulo,Brazil
3460620,Itararé,São Paulo,Brazil
3460598,Itatiba,São Paulo,Brazil
3460594,Itatinga,São Paulo,Brazil
3460887,Itaí,São Paulo,Brazil
3460535,Itu,São Paulo,Brazil
3460516,Itupeva,São Paulo,Brazil
3460511,Ituverava,São Paulo,Brazil
3460671,Itápolis,São Paulo,Brazil
3460441,Jaboticabal,São Paulo,Brazil
3460370,Jacareí,São Paulo,Brazil
3460200,Jaguariúna,São Paulo,Brazil
3460186,Jales,São Paulo,Brazil
3460170,Jandira,São Paulo,Brazil
3460071,Jardinópolis,São Paulo,Brazil
3460068,Jarinu,São Paulo,Brazil
3460005,Jaú,São Paulo,Brazil
3459667,José Bonifácio,São Paulo,Brazil
3459462,Jundiaí,São Paulo,Brazil
3458786,Laranjal Paulista,São Paulo,Brazil
3458662,Leme,São Paulo,Brazil
3458645,Lençóis Paulista,São Paulo,Brazil
3458575,Limeira,São Paulo,Brazil
3458494,Lins,São Paulo,Brazil
3458425,Lorena,São Paulo,Brazil
3458406,Louveira,São Paulo,Brazil
3458245,Macatuba,São Paulo,Brazil
3458132,Mairinque,São Paulo,Brazil
3458131,Mairiporã,São Paulo,Brazil
3457595,Martinópolis,São Paulo,Brazil
3457692,Marília,São Paulo,Brazil
3457509,Matão,São Paulo,Brazil
3457381,Mauá,São Paulo,Brazil
3457192,Miguelópolis,São Paulo,Brazil
3457107,Mirandopólis,São Paulo,Brazil
3457025,Mococa,São Paulo,Brazil
3457001,Mogi Das Cruzes,São Paulo,Brazil
3456998,Mogi Mirim,São Paulo,Brazil
3457000,Mogi-Gaucu,São Paulo,Brazil
3456944,Mongaguá,São Paulo,Brazil
3456873,Monte Alto,São Paulo,Brazil
3456866,Monte Aprazível,São Paulo,Brazil
3456863,Monte Azul Paulista,São Paulo,Brazil
3456827,Monte Mor,São Paulo,Brazil
3456724,Morro Agudo,São Paulo,Brazil
3456164,Nova Granada,São Paulo,Brazil
3456138,Nova Odessa,São Paulo,Brazil
3456060,Novo Horizonte,São Paulo,Brazil
3455923,Olímpia,São Paulo,Brazil
3455785,Orlândia,São Paulo,Brazil
3455775,Osasco,São Paulo,Brazil
3455756,Osvaldo Cruz,São Paulo,Brazil
3455729,Ourinhos,São Paulo,Brazil
3455342,Palmital,São Paulo,Brazil
3455152,Paraguaçu Paulista,São Paulo,Brazil
3455061,Paranapanema,São Paulo,Brazil
3454690,Paulínia,São Paulo,Brazil
3454620,Pederneiras,São Paulo,Brazil
3454407,Pedreira,São Paulo,Brazil
3454235,Penápolis,São Paulo,Brazil
3454131,Pereira Barreto,São Paulo,Brazil
3454061,Peruíbe,São Paulo,Brazil
3453926,Piedade,São Paulo,Brazil
3453896,Pilar Do Sul,São Paulo,Brazil
3453837,Pindamonhangaba,São Paulo,Brazil
3453661,Piracaia,São Paulo,Brazil
3453643,Piracicaba,São Paulo,Brazil
3453610,Piraju,São Paulo,Brazil
3453605,Pirajuí,São Paulo,Brazil
3453542,Pirapozinho,São Paulo,Brazil
3453639,Pirassununga,São Paulo,Brazil
3453467,Pitangueiras,São Paulo,Brazil
3453242,Pompéia,São Paulo,Brazil
3453171,Pontal,São Paulo,Brazil
3452779,Porto Feliz,São Paulo,Brazil
3452775,Porto Ferreira,São Paulo,Brazil
3453406,Poá,São Paulo,Brazil
3452465,Praia Grande,São Paulo,Brazil
3452331,Presidente Epitácio,São Paulo,Brazil
3452324,Presidente Prudente,São Paulo,Brazil
3452320,Presidente Venceslau,São Paulo,Brazil
3452237,Promissão,São Paulo,Brazil
3451856,Rancharia,São Paulo,Brazil
3451709,Regente Feijó,São Paulo,Brazil
3451704,Registro,São Paulo,Brazil
3451329,Ribeirão Pires,São Paulo,Brazil
3451328,Ribeirão Preto,São Paulo,Brazil
3451234,Rio Claro,São Paulo,Brazil
3451202,Rio Das Pedras,São Paulo,Brazil
3451134,Rio Grande Da Serra,São Paulo,Brazil
3450594,Salto,São Paulo,Brazil
3450563,Salto De Pirapora,São Paulo,Brazil
3450404,Santa Bárbara D'Oeste,São Paulo,Brazil
3450283,Santa Cruz Das Palmeiras,São Paulo,Brazil
3450272,Santa Cruz Do Rio Pardo,São Paulo,Brazil
3450232,Santa Fé Do Sul,São Paulo,Brazil
3450225,Santa Gertrudes,São Paulo,Brazil
3450188,Santa Isabel,São Paulo,Brazil
3449851,Santa Rita Do Passa Quatro,São Paulo,Brazil
3449793,Santa Rosa De Viterbo,São Paulo,Brazil
3449948,Santana De Parnaíba,São Paulo,Brazil
3449707,Santo Anastácio,São Paulo,Brazil
3449701,Santo André,São Paulo,Brazil
3449518,Santo Antônio De Posse,São Paulo,Brazil
3449433,Santos,São Paulo,Brazil
3447718,Serra Negra,São Paulo,Brazil
3447720,Serrana,São Paulo,Brazil
3447651,Sertãozinho,São Paulo,Brazil
3447437,Socorro,São Paulo,Brazil
3447399,Sorocaba,São Paulo,Brazil
3447259,Sumaré,São Paulo,Brazil
3447212,Suzano,São Paulo,Brazil
3449344,São Bernardo Do Campo,São Paulo,Brazil
3449324,São Caetano Do Sul,São Paulo,Brazil
3449319,São Carlos,São Paulo,Brazil
3448825,São Joaquim Da Barra,São Paulo,Brazil
3448640,São José Do Rio Pardo,São Paulo,Brazil
3448639,São José Do Rio Preto,São Paulo,Brazil
3448636,São José Dos Campos,São Paulo,Brazil
3448902,São João Da Boa Vista,São Paulo,Brazil
3448545,São Manuel,São Paulo,Brazil
3448439,São Paulo,São Paulo,Brazil
3448403,São Pedro,São Paulo,Brazil
3448300,São Roque,São Paulo,Brazil
3448257,São Sebastião,São Paulo,Brazil
3448136,São Vicente,São Paulo,Brazil
3447186,Taboão Da Serra,São Paulo,Brazil
3447005,Tambaú,São Paulo,Brazil
3446979,Tanabi,São Paulo,Brazil
3446753,Taquaritinga,São Paulo,Brazil
3446752,Taquarituba,São Paulo,Brazil
3446692,Tatuí,São Paulo,Brazil
3446682,Taubaté,São Paulo,Brazil
3446625,Teodoro Sampaio,São Paulo,Brazil
3446539,Tietê,São Paulo,Brazil
3446194,Tremembé,São Paulo,Brazil
3445942,Tupã,São Paulo,Brazil
3445847,Ubatuba,São Paulo,Brazil
3445578,Valinhos,São Paulo,Brazil
3445575,Valparaíso,São Paulo,Brazil
3445500,Vargem Grande Do Sul,São Paulo,Brazil
3445014,Vinhedo,São Paulo,Brazil
3444997,Viradouro,São Paulo,Brazil
3444866,Votorantim,São Paulo,Brazil
3444864,Votuporanga,São Paulo,Brazil
3445446,Várzea Paulista,São Paulo,Brazil
3472869,Águas De Lindóia,São Paulo,Brazil
3472417,Álvares Machado,São Paulo,Brazil
3407357,Araguaína,Tocantins,Brazil
3461724,Gurupi,Tocantins,Brazil
3474574,Palmas,Tocantins,Brazil
3577430,Road Town,N/A,British Virgin Islands
8533874,Tortola,N/A,British Virgin Islands
1820491,Kuala Belait,Belait,Brunei
1820187,Seria,Belait,Brunei
1820906,Bandar Seri Begawan,Brunei And Muara,Brunei
1820071,Tutong,Tutong,Brunei
733191,Blagoevgrad,Blagoevgrad,Bulgaria
731108,Gotse Delchev,Blagoevgrad,Bulgaria
728288,Petrich,Blagoevgrad,Bulgaria
727447,Sandanski,Blagoevgrad,Bulgaria
733579,Aytos,Burgas,Bulgaria
732770,Burgas,Burgas,Bulgaria
730559,Karnobat,Burgas,Bulgaria
726418,Dobrich,Dobrich,Bulgaria
731549,Gabrovo,Gabrovo,Bulgaria
727337,Sevlievo,Gabrovo,Bulgaria
732263,Dimitrovgrad,Khaskovo,Bulgaria
730435,Haskovo,Khaskovo,Bulgaria
730442,Kharmanli,Khaskovo,Bulgaria
726546,Svilengrad,Khaskovo,Bulgaria
726872,Dupnitsa,Kyustendil,Bulgaria
729730,Kyustendil,Kyustendil,Bulgaria
729794,Kardzhali,Kŭrdzhali,Bulgaria
729559,Lovech,Lovech,Bulgaria
726320,Troyan,Lovech,Bulgaria
733264,Berkovitsa,Montana,Bulgaria
729581,Lom,Montana,Bulgaria
729114,Montana,Montana,Bulgaria
728448,Panagyurishte,Pazardzhik,Bulgaria
728378,Pazardzhik,Pazardzhik,Bulgaria
728317,Peshtera,Pazardzhik,Bulgaria
725988,Velingrad,Pazardzhik,Bulgaria
728330,Pernik,Pernik,Bulgaria
732491,Cherven Bryag,Pleven,Bulgaria
728203,Pleven,Pleven,Bulgaria
733618,Asenovgrad,Plovdiv,Bulgaria
730565,Karlovo,Plovdiv,Bulgaria
728193,Plovdiv,Plovdiv,Bulgaria
727791,Rakovski,Plovdiv,Bulgaria
727696,Razgrad,Razgrad,Bulgaria
727523,Ruse,Ruse,Bulgaria
732452,Chirpan,Saintara Zagora,Bulgaria
730496,Kazanlŭk,Saintara Zagora,Bulgaria
726848,Saintara Zagora,Saintara Zagora,Bulgaria
727233,Shumen,Shumen,Bulgaria
727221,Silistra,Silistra,Bulgaria
728742,Nova Zagora,Sliven,Bulgaria
727079,Sliven,Sliven,Bulgaria
727030,Smolyan,Smolyan,Bulgaria
727011,Sofia,Sofia-Capital,Bulgaria
733014,Botevgrad,Sofiya,Bulgaria
727462,Samokov,Sofiya,Bulgaria
728075,Popovo,Tŭrgovishte,Bulgaria
726174,Targovishte,Tŭrgovishte,Bulgaria
726050,Varna,Varna,Bulgaria
731233,Gorna Oryakhovitsa,Veliko Tŭrnovo,Bulgaria
726534,Svishtov,Veliko Tŭrnovo,Bulgaria
725993,Veliko Tŭrnovo,Veliko Tŭrnovo,Bulgaria
725905,Vidin,Vidin,Bulgaria
725712,Vratsa,Vratsa,Bulgaria
725578,Yambol,Yambol,Bulgaria
2361477,Dédougou,Boucle Du Mouhoun,Burkina Faso
2357163,Nouna,Boucle Du Mouhoun,Burkina Faso
2354176,Tougan,Boucle Du Mouhoun,Burkina Faso
2362909,Banfora,Cascades,Burkina Faso
2357048,Ouagadougou,Centre,Burkina Faso
2360615,Garango,Centre-Est,Burkina Faso
2358738,Koupéla,Centre-Est,Burkina Faso
2354675,Tenkodogo,Centre-Est,Burkina Faso
2361946,Boulsa,Centre-Nord,Burkina Faso
2359608,Kaya,Centre-Nord,Burkina Faso
2359142,Kongoussi,Centre-Nord,Burkina Faso
2359317,Kokologo,Centre-Ouest,Burkina Faso
2358946,Koudougou,Centre-Ouest,Burkina Faso
2358382,Léo,Centre-Ouest,Burkina Faso
2356228,Réo,Centre-Ouest,Burkina Faso
2359227,Kombissiri,Centre-Sud,Burkina Faso
2358100,Manga,Centre-Sud,Burkina Faso
2356454,Pô,Centre-Sud,Burkina Faso
2361373,Diapaga,Est,Burkina Faso
2360886,Fada N'Gourma,Est,Burkina Faso
2362344,Bobo-Dioulasso,High-Basins,Burkina Faso
2360073,Houndé,High-Basins,Burkina Faso
2577164,Orodara,High-Basins,Burkina Faso
2360238,Gourcy,Nord,Burkina Faso
