"inventory_id","store_id","film_id","title","rental_rate","replacement_cost","rental_count","profit"
3171,2,696,"Pride Alamo","0.99","20.99","2","-19.01"
3488,2,764,"Saturday Lambs","4.99","28.99","2","-19.01"
3527,1,772,"Sea Virgin","2.99","24.99","2","-19.01"
3801,1,833,"Splendor Patton","0.99","20.99","2","-19.01"
3807,2,833,"Splendor Patton","0.99","20.99","2","-19.01"
3932,2,857,"Strictly Scarface","2.99","24.99","2","-19.01"
3934,2,857,"Strictly Scarface","2.99","24.99","2","-19.01"
4070,1,887,"Thief Pelican","4.99","28.99","2","-19.01"
4072,2,887,"Thief Pelican","4.99","28.99","2","-19.01"
4071,2,887,"Thief Pelican","4.99","28.99","2","-19.01"
4077,1,889,"Ties Hunger","4.99","28.99","2","-19.01"
4195,1,913,"Troopers Metal","0.99","20.99","2","-19.01"
4196,1,913,"Troopers Metal","0.99","20.99","2","-19.01"
4197,1,913,"Troopers Metal","0.99","20.99","2","-19.01"
4200,2,913,"Troopers Metal","0.99","20.99","2","-19.01"
4217,1,917,"Tuxedo Mile","2.99","24.99","2","-19.01"
4221,2,917,"Tuxedo Mile","2.99","24.99","2","-19.01"
4219,1,917,"Tuxedo Mile","2.99","24.99","2","-19.01"
4518,1,986,"Wonka Sea","2.99","24.99","2","-19.01"
4519,2,986,"Wonka Sea","2.99","24.99","2","-19.01"
247,2,55,"Barbarella Streetcar","2.99","27.99","3","-19.02"
479,2,105,"Bull Shawshank","0.99","21.99","3","-19.02"
476,1,105,"Bull Shawshank","0.99","21.99","3","-19.02"
805,2,175,"Confused Candles","2.99","27.99","3","-19.02"
813,2,176,"Congeniality Quest","0.99","21.99","3","-19.02"
808,1,176,"Congeniality Quest","0.99","21.99","3","-19.02"
824,2,180,"Conspiracy Spirit","2.99","27.99","3","-19.02"
888,1,197,"Crusade Honey","2.99","27.99","3","-19.02"
1030,1,231,"Dinosaur Secretary","2.99","27.99","3","-19.02"
1036,2,231,"Dinosaur Secretary","2.99","27.99","3","-19.02"
1048,1,234,"Disturbing Scarface","2.99","27.99","3","-19.02"
1592,1,349,"Gangs Pride","2.99","27.99","3","-19.02"
1595,2,349,"Gangs Pride","2.99","27.99","3","-19.02"
2109,2,457,"Independence Hotel","0.99","21.99","3","-19.02"
2106,1,457,"Independence Hotel","0.99","21.99","3","-19.02"
2283,1,494,"Karate Moon","0.99","21.99","3","-19.02"
2286,2,494,"Karate Moon","0.99","21.99","3","-19.02"
2281,1,494,"Karate Moon","0.99","21.99","3","-19.02"
2382,2,519,"Liberty Magnificent","2.99","27.99","3","-19.02"
2394,1,523,"Lights Deer","0.99","21.99","3","-19.02"
2427,1,530,"Lord Arizona","2.99","27.99","3","-19.02"
2429,1,530,"Lord Arizona","2.99","27.99","3","-19.02"
2490,2,546,"Madre Gables","2.99","27.99","3","-19.02"
2542,2,557,"Manchurian Curtain","2.99","27.99","3","-19.02"
2539,1,557,"Manchurian Curtain","2.99","27.99","3","-19.02"
2555,1,560,"Mars Roman","0.99","21.99","3","-19.02"
2813,2,618,"Necklace Outbreak","0.99","21.99","3","-19.02"
2814,2,618,"Necklace Outbreak","0.99","21.99","3","-19.02"
2917,1,641,"Orange Grapes","0.99","21.99","3","-19.02"
2918,2,641,"Orange Grapes","0.99","21.99","3","-19.02"
3701,1,810,"Slums Duck","0.99","21.99","3","-19.02"
3706,2,810,"Slums Duck","0.99","21.99","3","-19.02"
3964,1,864,"Sundance Invasion","0.99","21.99","3","-19.02"
3967,2,864,"Sundance Invasion","0.99","21.99","3","-19.02"
4283,2,932,"Valley Packer","0.99","21.99","3","-19.02"
66,2,12,"Alaska Phantom","0.99","22.99","4","-19.03"
65,2,12,"Alaska Phantom","0.99","22.99","4","-19.03"
61,1,12,"Alaska Phantom","0.99","22.99","4","-19.03"
183,2,40,"Army Flintstones","0.99","22.99","4","-19.03"
402,2,89,"Borrowers Bedazzled","0.99","22.99","4","-19.03"
547,2,119,"Caper Motions","0.99","22.99","4","-19.03"
549,2,119,"Caper Motions","0.99","22.99","4","-19.03"
550,2,119,"Caper Motions","0.99","22.99","4","-19.03"
883,2,194,"Crow Grease","0.99","22.99","4","-19.03"
923,1,205,"Dances None","0.99","22.99","4","-19.03"
977,1,218,"Deceiver Betrayed","0.99","22.99","4","-19.03"
980,2,218,"Deceiver Betrayed","0.99","22.99","4","-19.03"
1213,2,269,"Earring Instinct","0.99","22.99","4","-19.03"
1864,2,406,"Haunting Pianist","0.99","22.99","4","-19.03"
1863,2,406,"Haunting Pianist","0.99","22.99","4","-19.03"
2704,1,594,"Montezuma Command","0.99","22.99","4","-19.03"
3620,2,790,"Shootist Superfly","0.99","22.99","4","-19.03"
3622,2,790,"Shootist Superfly","0.99","22.99","4","-19.03"
4333,1,945,"Virginian Pluto","0.99","22.99","4","-19.03"
4334,1,945,"Virginian Pluto","0.99","22.99","4","-19.03"
4337,2,945,"Virginian Pluto","0.99","22.99","4","-19.03"
4350,2,948,"Voice Peach","0.99","22.99","4","-19.03"
4348,1,948,"Voice Peach","0.99","22.99","4","-19.03"
644,1,140,"Cheaper Clyde","0.99","23.99","5","-19.04"
646,2,140,"Cheaper Clyde","0.99","23.99","5","-19.04"
647,2,140,"Cheaper Clyde","0.99","23.99","5","-19.04"
2255,1,488,"Joon Northwest","0.99","23.99","5","-19.04"
3259,1,717,"Rear Trading","0.99","23.99","5","-19.04"
3260,2,717,"Rear Trading","0.99","23.99","5","-19.04"
3389,1,744,"Roots Remember","0.99","23.99","5","-19.04"
3390,2,744,"Roots Remember","0.99","23.99","5","-19.04"
3642,1,795,"Siege Madre","0.99","23.99","5","-19.04"
3652,2,797,"Silence Kane","0.99","23.99","5","-19.04"
3832,2,839,"Stallion Sundance","0.99","23.99","5","-19.04"
4502,2,982,"Women Dorado","0.99","23.99","5","-19.04"
4500,2,982,"Women Dorado","0.99","23.99","5","-19.04"
283,2,63,"Bedazzled Married","0.99","21.99","2","-20.01"
281,1,63,"Bedazzled Married","0.99","21.99","2","-20.01"
370,1,81,"Blindness Gun","4.99","29.99","2","-20.01"
477,1,105,"Bull Shawshank","0.99","21.99","2","-20.01"
678,1,149,"Christmas Moonshine","0.99","21.99","2","-20.01"
682,2,149,"Christmas Moonshine","0.99","21.99","2","-20.01"
812,2,176,"Congeniality Quest","0.99","21.99","2","-20.01"
1517,1,331,"Forward Temple","2.99","25.99","2","-20.01"
1519,2,331,"Forward Temple","2.99","25.99","2","-20.01"
1658,2,361,"Gleaming Jawbreaker","2.99","25.99","2","-20.01"
1762,2,382,"Grit Clockwork","0.99","21.99","2","-20.01"
1759,1,382,"Grit Clockwork","0.99","21.99","2","-20.01"
1803,2,391,"Half Outfield","2.99","25.99","2","-20.01"
1802,2,391,"Half Outfield","2.99","25.99","2","-20.01"
2024,1,440,"Hunger Roof","0.99","21.99","2","-20.01"
2023,1,440,"Hunger Roof","0.99","21.99","2","-20.01"
2068,2,448,"Idaho Love","2.99","25.99","2","-20.01"
2111,2,457,"Independence Hotel","0.99","21.99","2","-20.01"
2107,1,457,"Independence Hotel","0.99","21.99","2","-20.01"
2420,1,528,"Lolita World","2.99","25.99","2","-20.01"
2554,1,560,"Mars Roman","0.99","21.99","2","-20.01"
2916,1,641,"Orange Grapes","0.99","21.99","2","-20.01"
2915,1,641,"Orange Grapes","0.99","21.99","2","-20.01"
3144,2,690,"Pond Seattle","2.99","25.99","2","-20.01"
3145,2,690,"Pond Seattle","2.99","25.99","2","-20.01"
3205,2,704,"Pure Runner","2.99","25.99","2","-20.01"
3352,1,736,"Robbery Bright","0.99","21.99","2","-20.01"
3351,1,736,"Robbery Bright","0.99","21.99","2","-20.01"
3667,1,803,"Slacker Liaisons","4.99","29.99","2","-20.01"
3670,2,803,"Slacker Liaisons","4.99","29.99","2","-20.01"
3671,2,803,"Slacker Liaisons","4.99","29.99","2","-20.01"
3705,2,810,"Slums Duck","0.99","21.99","2","-20.01"
3703,1,810,"Slums Duck","0.99","21.99","2","-20.01"
3965,1,864,"Sundance Invasion","0.99","21.99","2","-20.01"
3966,1,864,"Sundance Invasion","0.99","21.99","2","-20.01"
4284,2,932,"Valley Packer","0.99","21.99","2","-20.01"
4328,1,944,"Virgin Daisy","4.99","29.99","2","-20.01"
4430,1,969,"West Lion","4.99","29.99","2","-20.01"
170,1,37,"Arizona Bang","2.99","28.99","3","-20.02"
400,1,89,"Borrowers Bedazzled","0.99","22.99","3","-20.02"
404,2,89,"Borrowers Bedazzled","0.99","22.99","3","-20.02"
546,1,119,"Caper Motions","0.99","22.99","3","-20.02"
882,1,194,"Crow Grease","0.99","22.99","3","-20.02"
881,1,194,"Crow Grease","0.99","22.99","3","-20.02"
922,1,205,"Dances None","0.99","22.99","3","-20.02"
978,2,218,"Deceiver Betrayed","0.99","22.99","3","-20.02"
979,2,218,"Deceiver Betrayed","0.99","22.99","3","-20.02"
975,1,218,"Deceiver Betrayed","0.99","22.99","3","-20.02"
1211,2,269,"Earring Instinct","0.99","22.99","3","-20.02"
1209,1,269,"Earring Instinct","0.99","22.99","3","-20.02"
1386,1,304,"Fargo Gandhi","2.99","28.99","3","-20.02"
1497,2,328,"Forever Candidate","2.99","28.99","3","-20.02"
1500,2,328,"Forever Candidate","2.99","28.99","3","-20.02"
2063,2,447,"Ice Crossing","2.99","28.99","3","-20.02"
2062,2,447,"Ice Crossing","2.99","28.99","3","-20.02"
2475,1,542,"Lust Lock","2.99","28.99","3","-20.02"
2706,1,594,"Montezuma Command","0.99","22.99","3","-20.02"
2726,1,598,"Mosquito Armageddon","0.99","22.99","3","-20.02"
3311,2,729,"Rider Caddyshack","2.99","28.99","3","-20.02"
3313,2,729,"Rider Caddyshack","2.99","28.99","3","-20.02"
3312,2,729,"Rider Caddyshack","2.99","28.99","3","-20.02"
3455,2,757,"Sagebrush Clueless","2.99","28.99","3","-20.02"
3531,1,773,"Seabiscuit Punk","2.99","28.99","3","-20.02"
3532,1,773,"Seabiscuit Punk","2.99","28.99","3","-20.02"
3618,1,790,"Shootist Superfly","0.99","22.99","3","-20.02"
3617,1,790,"Shootist Superfly","0.99","22.99","3","-20.02"
3616,1,790,"Shootist Superfly","0.99","22.99","3","-20.02"
4061,1,885,"Texas Watch","0.99","22.99","3","-20.02"
4062,1,885,"Texas Watch","0.99","22.99","3","-20.02"
4336,1,945,"Virginian Pluto","0.99","22.99","3","-20.02"
4570,1,999,"Zoolander Fiction","2.99","28.99","3","-20.02"
4569,1,999,"Zoolander Fiction","2.99","28.99","3","-20.02"
343,1,76,"Birdcage Casper","0.99","23.99","4","-20.03"
771,1,168,"Comancheros Enemy","0.99","23.99","4","-20.03"
860,2,189,"Creatures Shakespeare","0.99","23.99","4","-20.03"
858,1,189,"Creatures Shakespeare","0.99","23.99","4","-20.03"
1975,2,430,"Hook Chariots","0.99","23.99","4","-20.03"
2259,2,488,"Joon Northwest","0.99","23.99","4","-20.03"
2347,1,511,"Lawrence Love","0.99","23.99","4","-20.03"
3261,2,717,"Rear Trading","0.99","23.99","4","-20.03"
3640,1,795,"Siege Madre","0.99","23.99","4","-20.03"
3641,1,795,"Siege Madre","0.99","23.99","4","-20.03"
3651,2,797,"Silence Kane","0.99","23.99","4","-20.03"
3791,2,830,"Spirit Flintstones","0.99","23.99","4","-20.03"
3792,2,830,"Spirit Flintstones","0.99","23.99","4","-20.03"
3793,2,830,"Spirit Flintstones","0.99","23.99","4","-20.03"
4024,1,877,"Taxi Kick","0.99","23.99","4","-20.03"
4026,1,877,"Taxi Kick","0.99","23.99","4","-20.03"
4028,2,877,"Taxi Kick","0.99","23.99","4","-20.03"
4113,2,894,"Tomatoes Hellfighters","0.99","23.99","4","-20.03"
441,2,97,"Bride Intrigue","0.99","24.99","5","-20.04"
599,2,130,"Celebrity Horn","0.99","24.99","5","-20.04"
597,2,130,"Celebrity Horn","0.99","24.99","5","-20.04"
595,1,130,"Celebrity Horn","0.99","24.99","5","-20.04"
656,1,142,"Chicken Hellfighters","0.99","24.99","5","-20.04"
655,1,142,"Chicken Hellfighters","0.99","24.99","5","-20.04"
657,2,142,"Chicken Hellfighters","0.99","24.99","5","-20.04"
1366,1,301,"Family Sweet","0.99","24.99","5","-20.04"
1369,2,301,"Family Sweet","0.99","24.99","5","-20.04"
1364,1,301,"Family Sweet","0.99","24.99","5","-20.04"
1649,1,360,"Glass Dying","0.99","24.99","5","-20.04"
1648,1,360,"Glass Dying","0.99","24.99","5","-20.04"
2811,1,617,"Natural Stock","0.99","24.99","5","-20.04"
4052,1,882,"Tenenbaums Command","0.99","24.99","5","-20.04"
5,2,1,"Academy Dinosaur","0.99","20.99","0","-20.99"
18,1,4,"Affair Prejudice","2.99","26.99","2","-21.01"
60,1,12,"Alaska Phantom","0.99","22.99","2","-21.01"
64,2,12,"Alaska Phantom","0.99","22.99","2","-21.01"
181,2,40,"Army Flintstones","0.99","22.99","2","-21.01"
401,1,89,"Borrowers Bedazzled","0.99","22.99","2","-21.01"
545,1,119,"Caper Motions","0.99","22.99","2","-21.01"
544,1,119,"Caper Motions","0.99","22.99","2","-21.01"
628,1,136,"Chaplin License","2.99","26.99","2","-21.01"
884,2,194,"Crow Grease","0.99","22.99","2","-21.01"
925,1,205,"Dances None","0.99","22.99","2","-21.01"
974,1,218,"Deceiver Betrayed","0.99","22.99","2","-21.01"
976,1,218,"Deceiver Betrayed","0.99","22.99","2","-21.01"
1210,2,269,"Earring Instinct","0.99","22.99","2","-21.01"
1212,2,269,"Earring Instinct","0.99","22.99","2","-21.01"
1611,2,352,"Gathering Calendar","0.99","22.99","2","-21.01"
1610,2,352,"Gathering Calendar","0.99","22.99","2","-21.01"
1612,2,352,"Gathering Calendar","0.99","22.99","2","-21.01"
1698,1,370,"Gorgeous Bingo","2.99","26.99","2","-21.01"
1831,2,397,"Hanky October","2.99","26.99","2","-21.01"
1832,2,397,"Hanky October","2.99","26.99","2","-21.01"
1861,2,406,"Haunting Pianist","0.99","22.99","2","-21.01"
1860,1,406,"Haunting Pianist","0.99","22.99","2","-21.01"
2560,1,561,"Mask Peach","2.99","26.99","2","-21.01"
2586,2,567,"Meet Chocolate","2.99","26.99","2","-21.01"
2585,2,567,"Meet Chocolate","2.99","26.99","2","-21.01"
2603,2,571,"Metal Armageddon","2.99","26.99","2","-21.01"
2705,1,594,"Montezuma Command","0.99","22.99","2","-21.01"
2728,1,598,"Mosquito Armageddon","0.99","22.99","2","-21.01"
3619,1,790,"Shootist Superfly","0.99","22.99","2","-21.01"
4340,2,945,"Virginian Pluto","0.99","22.99","2","-21.01"
4335,1,945,"Virginian Pluto","0.99","22.99","2","-21.01"
4347,1,948,"Voice Peach","0.99","22.99","2","-21.01"
4351,2,948,"Voice Peach","0.99","22.99","2","-21.01"
4349,2,948,"Voice Peach","0.99","22.99","2","-21.01"
4426,2,967,"Weekend Personal","2.99","26.99","2","-21.01"
4526,1,988,"Worker Tarzan","2.99","26.99","2","-21.01"
4525,1,988,"Worker Tarzan","2.99","26.99","2","-21.01"
4538,1,991,"Worst Banger","2.99","26.99","2","-21.01"
4541,2,991,"Worst Banger","2.99","26.99","2","-21.01"
342,1,76,"Birdcage Casper","0.99","23.99","3","-21.02"
637,2,138,"Chariots Conspiracy","2.99","29.99","3","-21.02"
645,1,140,"Cheaper Clyde","0.99","23.99","3","-21.02"
896,2,199,"Cupboard Sinners","2.99","29.99","3","-21.02"
892,1,199,"Cupboard Sinners","2.99","29.99","3","-21.02"
890,1,199,"Cupboard Sinners","2.99","29.99","3","-21.02"
1376,2,302,"Fantasia Park","2.99","29.99","3","-21.02"
1533,1,335,"Freedom Cleopatra","0.99","23.99","3","-21.02"
1973,2,430,"Hook Chariots","0.99","23.99","3","-21.02"
1972,2,430,"Hook Chariots","0.99","23.99","3","-21.02"
1974,2,430,"Hook Chariots","0.99","23.99","3","-21.02"
2074,1,450,"Idols Snatchers","2.99","29.99","3","-21.02"
2220,2,480,"Jeepers Wedding","2.99","29.99","3","-21.02"
2235,2,483,"Jericho Mulan","2.99","29.99","3","-21.02"
2234,2,483,"Jericho Mulan","2.99","29.99","3","-21.02"
2258,2,488,"Joon Northwest","0.99","23.99","3","-21.02"
2257,2,488,"Joon Northwest","0.99","23.99","3","-21.02"
2348,1,511,"Lawrence Love","0.99","23.99","3","-21.02"
2460,2,537,"Lover Truman","2.99","29.99","3","-21.02"
2931,2,644,"Oscar Gold","2.99","29.99","3","-21.02"
2934,2,644,"Oscar Gold","2.99","29.99","3","-21.02"
2930,1,644,"Oscar Gold","2.99","29.99","3","-21.02"
3219,2,707,"Quest Mussolini","2.99","29.99","3","-21.02"
3217,1,707,"Quest Mussolini","2.99","29.99","3","-21.02"
3243,2,714,"Random Go","2.99","29.99","3","-21.02"
3258,1,717,"Rear Trading","0.99","23.99","3","-21.02"
3284,2,723,"Reign Gentlemen","2.99","29.99","3","-21.02"
3298,2,726,"Reservoir Adaptation","2.99","29.99","3","-21.02"
3392,2,744,"Roots Remember","0.99","23.99","3","-21.02"
3649,1,797,"Silence Kane","0.99","23.99","3","-21.02"
3708,1,811,"Smile Earring","2.99","29.99","3","-21.02"
3709,1,811,"Smile Earring","2.99","29.99","3","-21.02"
3790,2,830,"Spirit Flintstones","0.99","23.99","3","-21.02"
4025,1,877,"Taxi Kick","0.99","23.99","3","-21.02"
4109,1,894,"Tomatoes Hellfighters","0.99","23.99","3","-21.02"
4112,2,894,"Tomatoes Hellfighters","0.99","23.99","3","-21.02"
4237,2,921,"Uncut Suicides","2.99","29.99","3","-21.02"
4499,2,982,"Women Dorado","0.99","23.99","3","-21.02"
4498,1,982,"Women Dorado","0.99","23.99","3","-21.02"
4496,1,982,"Women Dorado","0.99","23.99","3","-21.02"
596,2,130,"Celebrity Horn","0.99","24.99","4","-21.03"
654,1,142,"Chicken Hellfighters","0.99","24.99","4","-21.03"
1370,2,301,"Family Sweet","0.99","24.99","4","-21.03"
2810,1,617,"Natural Stock","0.99","24.99","4","-21.03"
2812,1,617,"Natural Stock","0.99","24.99","4","-21.03"
3262,2,718,"Rebel Airport","0.99","24.99","4","-21.03"
3263,2,718,"Rebel Airport","0.99","24.99","4","-21.03"
4460,1,974,"Wild Apollo","0.99","24.99","4","-21.03"
495,1,110,"Cabin Flash","0.99","25.99","5","-21.04"
609,1,132,"Chainsaw Uptown","0.99","25.99","5","-21.04"
611,2,132,"Chainsaw Uptown","0.99","25.99","5","-21.04"
818,1,178,"Connection Microcosmos","0.99","25.99","5","-21.04"
917,1,204,"Dalmations Sweden","0.99","25.99","5","-21.04"
921,2,204,"Dalmations Sweden","0.99","25.99","5","-21.04"
933,2,206,"Dancing Fever","0.99","25.99","5","-21.04"
928,1,206,"Dancing Fever","0.99","25.99","5","-21.04"
1449,2,317,"Fireball Philadelphia","0.99","25.99","5","-21.04"
1446,1,317,"Fireball Philadelphia","0.99","25.99","5","-21.04"
1995,2,434,"Horror Reign","0.99","25.99","5","-21.04"
1993,1,434,"Horror Reign","0.99","25.99","5","-21.04"
2324,2,504,"Kwai Homeward","0.99","25.99","5","-21.04"
2322,1,504,"Kwai Homeward","0.99","25.99","5","-21.04"
2530,2,555,"Mallrats United","0.99","25.99","5","-21.04"
2528,2,555,"Mallrats United","0.99","25.99","5","-21.04"
2527,1,555,"Mallrats United","0.99","25.99","5","-21.04"
2665,2,585,"Mob Duffel","0.99","25.99","5","-21.04"
3423,1,750,"Run Pacific","0.99","25.99","5","-21.04"
3497,1,766,"Savannah Town","0.99","25.99","5","-21.04"
3693,2,807,"Sleuth Orient","0.99","25.99","5","-21.04"
3689,1,807,"Sleuth Orient","0.99","25.99","5","-21.04"
3954,2,862,"Summer Scarface","0.99","25.99","5","-21.04"
344,1,76,"Birdcage Casper","0.99","23.99","2","-22.01"
524,2,115,"Campus Remember","2.99","27.99","2","-22.01"
521,1,115,"Campus Remember","2.99","27.99","2","-22.01"
525,2,115,"Campus Remember","2.99","27.99","2","-22.01"
519,1,115,"Campus Remember","2.99","27.99","2","-22.01"
520,1,115,"Campus Remember","2.99","27.99","2","-22.01"
648,2,140,"Cheaper Clyde","0.99","23.99","2","-22.01"
772,1,168,"Comancheros Enemy","0.99","23.99","2","-22.01"
803,1,175,"Confused Candles","2.99","27.99","2","-22.01"
823,2,180,"Conspiracy Spirit","2.99","27.99","2","-22.01"
857,1,189,"Creatures Shakespeare","0.99","23.99","2","-22.01"
859,2,189,"Creatures Shakespeare","0.99","23.99","2","-22.01"
862,2,189,"Creatures Shakespeare","0.99","23.99","2","-22.01"
861,2,189,"Creatures Shakespeare","0.99","23.99","2","-22.01"
1029,1,231,"Dinosaur Secretary","2.99","27.99","2","-22.01"
1032,1,231,"Dinosaur Secretary","2.99","27.99","2","-22.01"
1031,1,231,"Dinosaur Secretary","2.99","27.99","2","-22.01"
1035,2,231,"Dinosaur Secretary","2.99","27.99","2","-22.01"
1034,2,231,"Dinosaur Secretary","2.99","27.99","2","-22.01"
1051,1,234,"Disturbing Scarface","2.99","27.99","2","-22.01"
1052,2,234,"Disturbing Scarface","2.99","27.99","2","-22.01"
1532,1,335,"Freedom Cleopatra","0.99","23.99","2","-22.01"
1593,2,349,"Gangs Pride","2.99","27.99","2","-22.01"
2256,1,488,"Joon Northwest","0.99","23.99","2","-22.01"
2351,2,511,"Lawrence Love","0.99","23.99","2","-22.01"
2350,2,511,"Lawrence Love","0.99","23.99","2","-22.01"
2349,2,511,"Lawrence Love","0.99","23.99","2","-22.01"
2380,2,519,"Liberty Magnificent","2.99","27.99","2","-22.01"
2379,2,519,"Liberty Magnificent","2.99","27.99","2","-22.01"
2493,2,546,"Madre Gables","2.99","27.99","2","-22.01"
2543,2,557,"Manchurian Curtain","2.99","27.99","2","-22.01"
2541,2,557,"Manchurian Curtain","2.99","27.99","2","-22.01"
3388,1,744,"Roots Remember","0.99","23.99","2","-22.01"
3391,2,744,"Roots Remember","0.99","23.99","2","-22.01"
3643,1,795,"Siege Madre","0.99","23.99","2","-22.01"
3653,2,797,"Silence Kane","0.99","23.99","2","-22.01"
3650,1,797,"Silence Kane","0.99","23.99","2","-22.01"
3831,2,839,"Stallion Sundance","0.99","23.99","2","-22.01"
4027,2,877,"Taxi Kick","0.99","23.99","2","-22.01"
4110,1,894,"Tomatoes Hellfighters","0.99","23.99","2","-22.01"
4111,1,894,"Tomatoes Hellfighters","0.99","23.99","2","-22.01"
4497,1,982,"Women Dorado","0.99","23.99","2","-22.01"
4501,2,982,"Women Dorado","0.99","23.99","2","-22.01"
438,1,97,"Bride Intrigue","0.99","24.99","3","-22.02"
436,1,97,"Bride Intrigue","0.99","24.99","3","-22.02"
439,1,97,"Bride Intrigue","0.99","24.99","3","-22.02"
440,2,97,"Bride Intrigue","0.99","24.99","3","-22.02"
594,1,130,"Celebrity Horn","0.99","24.99","3","-22.02"
658,2,142,"Chicken Hellfighters","0.99","24.99","3","-22.02"
1367,1,301,"Family Sweet","0.99","24.99","3","-22.02"
1368,2,301,"Family Sweet","0.99","24.99","3","-22.02"
4054,1,882,"Tenenbaums Command","0.99","24.99","3","-22.02"
4055,1,882,"Tenenbaums Command","0.99","24.99","3","-22.02"
493,1,110,"Cabin Flash","0.99","25.99","4","-22.03"
610,2,132,"Chainsaw Uptown","0.99","25.99","4","-22.03"
931,2,206,"Dancing Fever","0.99","25.99","4","-22.03"
932,2,206,"Dancing Fever","0.99","25.99","4","-22.03"
1994,2,434,"Horror Reign","0.99","25.99","4","-22.03"
2320,1,504,"Kwai Homeward","0.99","25.99","4","-22.03"
2323,2,504,"Kwai Homeward","0.99","25.99","4","-22.03"
2526,1,555,"Mallrats United","0.99","25.99","4","-22.03"
2836,2,622,"Newsies Story","0.99","25.99","4","-22.03"
3083,2,677,"Pianist Outfield","0.99","25.99","4","-22.03"
3078,1,677,"Pianist Outfield","0.99","25.99","4","-22.03"
3080,2,677,"Pianist Outfield","0.99","25.99","4","-22.03"
3496,1,766,"Savannah Town","0.99","25.99","4","-22.03"
3691,1,807,"Sleuth Orient","0.99","25.99","4","-22.03"
3690,1,807,"Sleuth Orient","0.99","25.99","4","-22.03"
3951,1,862,"Summer Scarface","0.99","25.99","4","-22.03"
458,1,101,"Brotherhood Blanket","0.99","26.99","5","-22.04"
461,2,101,"Brotherhood Blanket","0.99","26.99","5","-22.04"
460,1,101,"Brotherhood Blanket","0.99","26.99","5","-22.04"
515,1,114,"Camelot Vacation","0.99","26.99","5","-22.04"
709,1,155,"Cleopatra Devil","0.99","26.99","5","-22.04"
712,2,155,"Cleopatra Devil","0.99","26.99","5","-22.04"
1123,2,249,"Dracula Crystal","0.99","26.99","5","-22.04"
1122,1,249,"Dracula Crystal","0.99","26.99","5","-22.04"
1265,2,280,"Empire Malkovich","0.99","26.99","5","-22.04"
1264,2,280,"Empire Malkovich","0.99","26.99","5","-22.04"
2114,2,458,"Indian Love","0.99","26.99","5","-22.04"
2342,2,509,"Language Cowboy","0.99","26.99","5","-22.04"
3307,1,728,"Reunion Witches","0.99","26.99","5","-22.04"
3308,1,728,"Reunion Witches","0.99","26.99","5","-22.04"
3810,2,834,"Spoilers Hellfighters","0.99","26.99","5","-22.04"
169,1,37,"Arizona Bang","2.99","28.99","2","-23.01"
167,1,37,"Arizona Bang","2.99","28.99","2","-23.01"
171,2,37,"Arizona Bang","2.99","28.99","2","-23.01"
437,1,97,"Bride Intrigue","0.99","24.99","2","-23.01"
598,2,130,"Celebrity Horn","0.99","24.99","2","-23.01"
1365,1,301,"Family Sweet","0.99","24.99","2","-23.01"
1371,2,301,"Family Sweet","0.99","24.99","2","-23.01"
1384,1,304,"Fargo Gandhi","2.99","28.99","2","-23.01"
1499,2,328,"Forever Candidate","2.99","28.99","2","-23.01"
1647,1,360,"Glass Dying","0.99","24.99","2","-23.01"
1650,1,360,"Glass Dying","0.99","24.99","2","-23.01"
2059,1,447,"Ice Crossing","2.99","28.99","2","-23.01"
2061,2,447,"Ice Crossing","2.99","28.99","2","-23.01"
2384,1,520,"License Weekend","2.99","28.99","2","-23.01"
2477,2,542,"Lust Lock","2.99","28.99","2","-23.01"
2476,2,542,"Lust Lock","2.99","28.99","2","-23.01"
2474,1,542,"Lust Lock","2.99","28.99","2","-23.01"
2473,1,542,"Lust Lock","2.99","28.99","2","-23.01"
2696,1,592,"Monster Spartacus","2.99","28.99","2","-23.01"
3314,2,729,"Rider Caddyshack","2.99","28.99","2","-23.01"
3451,1,757,"Sagebrush Clueless","2.99","28.99","2","-23.01"
3452,1,757,"Sagebrush Clueless","2.99","28.99","2","-23.01"
3533,1,773,"Seabiscuit Punk","2.99","28.99","2","-23.01"
3535,2,773,"Seabiscuit Punk","2.99","28.99","2","-23.01"
3536,2,773,"Seabiscuit Punk","2.99","28.99","2","-23.01"
4053,1,882,"Tenenbaums Command","0.99","24.99","2","-23.01"
4459,1,974,"Wild Apollo","0.99","24.99","2","-23.01"
4571,2,999,"Zoolander Fiction","2.99","28.99","2","-23.01"
496,1,110,"Cabin Flash","0.99","25.99","3","-23.02"
494,1,110,"Cabin Flash","0.99","25.99","3","-23.02"
608,1,132,"Chainsaw Uptown","0.99","25.99","3","-23.02"
919,1,204,"Dalmations Sweden","0.99","25.99","3","-23.02"
916,1,204,"Dalmations Sweden","0.99","25.99","3","-23.02"
927,1,206,"Dancing Fever","0.99","25.99","3","-23.02"
1451,2,317,"Fireball Philadelphia","0.99","25.99","3","-23.02"
1992,1,434,"Horror Reign","0.99","25.99","3","-23.02"
1997,2,434,"Horror Reign","0.99","25.99","3","-23.02"
1991,1,434,"Horror Reign","0.99","25.99","3","-23.02"
2319,1,504,"Kwai Homeward","0.99","25.99","3","-23.02"
2663,2,585,"Mob Duffel","0.99","25.99","3","-23.02"
2837,2,622,"Newsies Story","0.99","25.99","3","-23.02"
