"inventory_id","film_id","store_id","last_update","rental_count"
2571,563,1,"2006-02-15 10:09:17","3"
2573,563,2,"2006-02-15 10:09:17","3"
2576,564,2,"2006-02-15 10:09:17","3"
2583,567,1,"2006-02-15 10:09:17","3"
2587,568,1,"2006-02-15 10:09:17","3"
2588,568,1,"2006-02-15 10:09:17","3"
2589,568,2,"2006-02-15 10:09:17","3"
2593,570,1,"2006-02-15 10:09:17","3"
2606,572,1,"2006-02-15 10:09:17","3"
2608,572,2,"2006-02-15 10:09:17","3"
2612,573,1,"2006-02-15 10:09:17","3"
2614,573,1,"2006-02-15 10:09:17","3"
2618,574,2,"2006-02-15 10:09:17","3"
2619,574,2,"2006-02-15 10:09:17","3"
2621,575,1,"2006-02-15 10:09:17","3"
2625,575,2,"2006-02-15 10:09:17","3"
2627,576,2,"2006-02-15 10:09:17","3"
2631,577,1,"2006-02-15 10:09:17","3"
2635,578,2,"2006-02-15 10:09:17","3"
2639,579,1,"2006-02-15 10:09:17","3"
2641,579,1,"2006-02-15 10:09:17","3"
2642,579,2,"2006-02-15 10:09:17","3"
2647,580,1,"2006-02-15 10:09:17","3"
2649,580,2,"2006-02-15 10:09:17","3"
2661,584,1,"2006-02-15 10:09:17","3"
2663,585,2,"2006-02-15 10:09:17","3"
2672,586,2,"2006-02-15 10:09:17","3"
2680,588,2,"2006-02-15 10:09:17","3"
2687,590,1,"2006-02-15 10:09:17","3"
2688,590,1,"2006-02-15 10:09:17","3"
2690,590,2,"2006-02-15 10:09:17","3"
2691,590,2,"2006-02-15 10:09:17","3"
2693,591,2,"2006-02-15 10:09:17","3"
2700,593,2,"2006-02-15 10:09:17","3"
2703,593,2,"2006-02-15 10:09:17","3"
2706,594,1,"2006-02-15 10:09:17","3"
2710,595,1,"2006-02-15 10:09:17","3"
2716,596,1,"2006-02-15 10:09:17","3"
2717,596,2,"2006-02-15 10:09:17","3"
2726,598,1,"2006-02-15 10:09:17","3"
2730,599,1,"2006-02-15 10:09:17","3"
2737,600,2,"2006-02-15 10:09:17","3"
2738,601,1,"2006-02-15 10:09:17","3"
2739,601,1,"2006-02-15 10:09:17","3"
2741,601,2,"2006-02-15 10:09:17","3"
2742,601,2,"2006-02-15 10:09:17","3"
2747,602,2,"2006-02-15 10:09:17","3"
2757,605,2,"2006-02-15 10:09:17","3"
2762,606,2,"2006-02-15 10:09:17","3"
2763,606,2,"2006-02-15 10:09:17","3"
2768,608,2,"2006-02-15 10:09:17","3"
2771,609,1,"2006-02-15 10:09:17","3"
2774,609,1,"2006-02-15 10:09:17","3"
2783,610,2,"2006-02-15 10:09:17","3"
2788,611,2,"2006-02-15 10:09:17","3"
2789,611,2,"2006-02-15 10:09:17","3"
2790,612,2,"2006-02-15 10:09:17","3"
2794,614,1,"2006-02-15 10:09:17","3"
2797,614,2,"2006-02-15 10:09:17","3"
2800,615,2,"2006-02-15 10:09:17","3"
2801,615,2,"2006-02-15 10:09:17","3"
2806,616,2,"2006-02-15 10:09:17","3"
2807,616,2,"2006-02-15 10:09:17","3"
2813,618,2,"2006-02-15 10:09:17","3"
2814,618,2,"2006-02-15 10:09:17","3"
2819,619,2,"2006-02-15 10:09:17","3"
2820,619,2,"2006-02-15 10:09:17","3"
2823,620,1,"2006-02-15 10:09:17","3"
2825,620,2,"2006-02-15 10:09:17","3"
2826,620,2,"2006-02-15 10:09:17","3"
2827,620,2,"2006-02-15 10:09:17","3"
2834,621,2,"2006-02-15 10:09:17","3"
2837,622,2,"2006-02-15 10:09:17","3"
2843,624,1,"2006-02-15 10:09:17","3"
2857,626,2,"2006-02-15 10:09:17","3"
2864,628,1,"2006-02-15 10:09:17","3"
2865,628,1,"2006-02-15 10:09:17","3"
2871,629,2,"2006-02-15 10:09:17","3"
2875,630,2,"2006-02-15 10:09:17","3"
2879,631,2,"2006-02-15 10:09:17","3"
2880,631,2,"2006-02-15 10:09:17","3"
2883,632,1,"2006-02-15 10:09:17","3"
2890,634,2,"2006-02-15 10:09:17","3"
2891,635,2,"2006-02-15 10:09:17","3"
2892,635,2,"2006-02-15 10:09:17","3"
2900,637,2,"2006-02-15 10:09:17","3"
2904,638,1,"2006-02-15 10:09:17","3"
2906,638,2,"2006-02-15 10:09:17","3"
2907,638,2,"2006-02-15 10:09:17","3"
2910,639,2,"2006-02-15 10:09:17","3"
2917,641,1,"2006-02-15 10:09:17","3"
2918,641,2,"2006-02-15 10:09:17","3"
2923,643,1,"2006-02-15 10:09:17","3"
2926,643,2,"2006-02-15 10:09:17","3"
2927,643,2,"2006-02-15 10:09:17","3"
2930,644,1,"2006-02-15 10:09:17","3"
2931,644,2,"2006-02-15 10:09:17","3"
2934,644,2,"2006-02-15 10:09:17","3"
2943,646,1,"2006-02-15 10:09:17","3"
2948,647,1,"2006-02-15 10:09:17","3"
2954,648,1,"2006-02-15 10:09:17","3"
2957,648,2,"2006-02-15 10:09:17","3"
2959,649,1,"2006-02-15 10:09:17","3"
2960,649,2,"2006-02-15 10:09:17","3"
2972,651,2,"2006-02-15 10:09:17","3"
2975,651,2,"2006-02-15 10:09:17","3"
2977,652,1,"2006-02-15 10:09:17","3"
2979,652,1,"2006-02-15 10:09:17","3"
2981,653,1,"2006-02-15 10:09:17","3"
2983,654,1,"2006-02-15 10:09:17","3"
2989,655,2,"2006-02-15 10:09:17","3"
2992,656,2,"2006-02-15 10:09:17","3"
2994,657,1,"2006-02-15 10:09:17","3"
2995,657,1,"2006-02-15 10:09:17","3"
2996,657,1,"2006-02-15 10:09:17","3"
2997,657,1,"2006-02-15 10:09:17","3"
2998,657,2,"2006-02-15 10:09:17","3"
2999,657,2,"2006-02-15 10:09:17","3"
3004,659,2,"2006-02-15 10:09:17","3"
3006,660,1,"2006-02-15 10:09:17","3"
3011,661,1,"2006-02-15 10:09:17","3"
3013,661,1,"2006-02-15 10:09:17","3"
3020,663,1,"2006-02-15 10:09:17","3"
3022,663,2,"2006-02-15 10:09:17","3"
3026,664,2,"2006-02-15 10:09:17","3"
3028,665,1,"2006-02-15 10:09:17","3"
3029,665,1,"2006-02-15 10:09:17","3"
3035,666,1,"2006-02-15 10:09:17","3"
3039,666,2,"2006-02-15 10:09:17","3"
3040,667,1,"2006-02-15 10:09:17","3"
3044,668,1,"2006-02-15 10:09:17","3"
3047,668,2,"2006-02-15 10:09:17","3"
3062,673,1,"2006-02-15 10:09:17","3"
3064,673,2,"2006-02-15 10:09:17","3"
3065,673,2,"2006-02-15 10:09:17","3"
3066,674,1,"2006-02-15 10:09:17","3"
3068,674,1,"2006-02-15 10:09:17","3"
3072,676,1,"2006-02-15 10:09:17","3"
3079,677,1,"2006-02-15 10:09:17","3"
3085,678,1,"2006-02-15 10:09:17","3"
3091,679,2,"2006-02-15 10:09:17","3"
3093,680,1,"2006-02-15 10:09:17","3"
3100,681,1,"2006-02-15 10:09:17","3"
3101,681,2,"2006-02-15 10:09:17","3"
3104,682,1,"2006-02-15 10:09:17","3"
3107,683,1,"2006-02-15 10:09:17","3"
3110,683,1,"2006-02-15 10:09:17","3"
3113,683,2,"2006-02-15 10:09:17","3"
3123,687,1,"2006-02-15 10:09:17","3"
3125,687,1,"2006-02-15 10:09:17","3"
3126,687,2,"2006-02-15 10:09:17","3"
3130,688,2,"2006-02-15 10:09:17","3"
3136,689,1,"2006-02-15 10:09:17","3"
3137,689,1,"2006-02-15 10:09:17","3"
3139,689,2,"2006-02-15 10:09:17","3"
3141,690,1,"2006-02-15 10:09:17","3"
3142,690,1,"2006-02-15 10:09:17","3"
3146,691,1,"2006-02-15 10:09:17","3"
3147,691,1,"2006-02-15 10:09:17","3"
3150,691,2,"2006-02-15 10:09:17","3"
3151,692,2,"2006-02-15 10:09:17","3"
3153,692,2,"2006-02-15 10:09:17","3"
3156,693,2,"2006-02-15 10:09:17","3"
3161,694,1,"2006-02-15 10:09:17","3"
3166,695,1,"2006-02-15 10:09:17","3"
3168,696,1,"2006-02-15 10:09:17","3"
3173,697,1,"2006-02-15 10:09:17","3"
3174,697,1,"2006-02-15 10:09:17","3"
3178,697,2,"2006-02-15 10:09:17","3"
3187,699,1,"2006-02-15 10:09:17","3"
3201,703,2,"2006-02-15 10:09:17","3"
3202,704,1,"2006-02-15 10:09:17","3"
3204,704,2,"2006-02-15 10:09:17","3"
3206,704,2,"2006-02-15 10:09:17","3"
3211,706,1,"2006-02-15 10:09:17","3"
3217,707,1,"2006-02-15 10:09:17","3"
3219,707,2,"2006-02-15 10:09:17","3"
3231,709,2,"2006-02-15 10:09:17","3"
3232,709,2,"2006-02-15 10:09:17","3"
3234,710,1,"2006-02-15 10:09:17","3"
3235,710,1,"2006-02-15 10:09:17","3"
3236,710,1,"2006-02-15 10:09:17","3"
3239,711,2,"2006-02-15 10:09:17","3"
3240,711,2,"2006-02-15 10:09:17","3"
3243,714,2,"2006-02-15 10:09:17","3"
3246,715,1,"2006-02-15 10:09:17","3"
3251,715,2,"2006-02-15 10:09:17","3"
3253,716,1,"2006-02-15 10:09:17","3"
3254,716,1,"2006-02-15 10:09:17","3"
3256,716,2,"2006-02-15 10:09:17","3"
3257,716,2,"2006-02-15 10:09:17","3"
3258,717,1,"2006-02-15 10:09:17","3"
3265,719,1,"2006-02-15 10:09:17","3"
3266,720,1,"2006-02-15 10:09:17","3"
3267,720,1,"2006-02-15 10:09:17","3"
3269,720,2,"2006-02-15 10:09:17","3"
3270,720,2,"2006-02-15 10:09:17","3"
3275,722,1,"2006-02-15 10:09:17","3"
3284,723,2,"2006-02-15 10:09:17","3"
3291,724,2,"2006-02-15 10:09:17","3"
3294,725,1,"2006-02-15 10:09:17","3"
3297,725,2,"2006-02-15 10:09:17","3"
3298,726,2,"2006-02-15 10:09:17","3"
3305,727,2,"2006-02-15 10:09:17","3"
3306,728,1,"2006-02-15 10:09:17","3"
3310,728,2,"2006-02-15 10:09:17","3"
3311,729,2,"2006-02-15 10:09:17","3"
3312,729,2,"2006-02-15 10:09:17","3"
3313,729,2,"2006-02-15 10:09:17","3"
3315,730,1,"2006-02-15 10:09:17","3"
3322,730,2,"2006-02-15 10:09:17","3"
3323,731,2,"2006-02-15 10:09:17","3"
3324,731,2,"2006-02-15 10:09:17","3"
3326,732,1,"2006-02-15 10:09:17","3"
3336,733,2,"2006-02-15 10:09:17","3"
3338,734,1,"2006-02-15 10:09:17","3"
3341,734,2,"2006-02-15 10:09:17","3"
3345,735,1,"2006-02-15 10:09:17","3"
3348,735,2,"2006-02-15 10:09:17","3"
3355,737,1,"2006-02-15 10:09:17","3"
3361,738,1,"2006-02-15 10:09:17","3"
3368,739,1,"2006-02-15 10:09:17","3"
3375,740,2,"2006-02-15 10:09:17","3"
3381,741,2,"2006-02-15 10:09:17","3"
3382,743,1,"2006-02-15 10:09:17","3"
3383,743,1,"2006-02-15 10:09:17","3"
3385,743,2,"2006-02-15 10:09:17","3"
3386,743,2,"2006-02-15 10:09:17","3"
3387,743,2,"2006-02-15 10:09:17","3"
3392,744,2,"2006-02-15 10:09:17","3"
3403,746,2,"2006-02-15 10:09:17","3"
3411,748,1,"2006-02-15 10:09:17","3"
3415,748,2,"2006-02-15 10:09:17","3"
3424,750,1,"2006-02-15 10:09:17","3"
3426,751,2,"2006-02-15 10:09:17","3"
3428,752,2,"2006-02-15 10:09:17","3"
3430,752,2,"2006-02-15 10:09:17","3"
3432,753,1,"2006-02-15 10:09:17","3"
3433,753,1,"2006-02-15 10:09:17","3"
3434,753,1,"2006-02-15 10:09:17","3"
3441,755,1,"2006-02-15 10:09:17","3"
3445,755,2,"2006-02-15 10:09:17","3"
3446,755,2,"2006-02-15 10:09:17","3"
3455,757,2,"2006-02-15 10:09:17","3"
3466,760,1,"2006-02-15 10:09:17","3"
3467,760,1,"2006-02-15 10:09:17","3"
3475,762,2,"2006-02-15 10:09:17","3"
3477,762,2,"2006-02-15 10:09:17","3"
3479,763,1,"2006-02-15 10:09:17","3"
3480,763,1,"2006-02-15 10:09:17","3"
3484,764,1,"2006-02-15 10:09:17","3"
3485,764,1,"2006-02-15 10:09:17","3"
3486,764,1,"2006-02-15 10:09:17","3"
3490,764,2,"2006-02-15 10:09:17","3"
3492,765,1,"2006-02-15 10:09:17","3"
3498,766,1,"2006-02-15 10:09:17","3"
3502,767,1,"2006-02-15 10:09:17","3"
3505,767,2,"2006-02-15 10:09:17","3"
3512,768,2,"2006-02-15 10:09:17","3"
3522,771,2,"2006-02-15 10:09:17","3"
3525,772,1,"2006-02-15 10:09:17","3"
3526,772,1,"2006-02-15 10:09:17","3"
3531,773,1,"2006-02-15 10:09:17","3"
3532,773,1,"2006-02-15 10:09:17","3"
3550,776,2,"2006-02-15 10:09:17","3"
3553,777,1,"2006-02-15 10:09:17","3"
3556,777,2,"2006-02-15 10:09:17","3"
3562,778,1,"2006-02-15 10:09:17","3"
3563,778,2,"2006-02-15 10:09:17","3"
3565,779,2,"2006-02-15 10:09:17","3"
3567,780,2,"2006-02-15 10:09:17","3"
3569,780,2,"2006-02-15 10:09:17","3"
3571,781,2,"2006-02-15 10:09:17","3"
3573,782,1,"2006-02-15 10:09:17","3"
3574,782,1,"2006-02-15 10:09:17","3"
3575,782,2,"2006-02-15 10:09:17","3"
3579,783,1,"2006-02-15 10:09:17","3"
3582,784,1,"2006-02-15 10:09:17","3"
3583,784,1,"2006-02-15 10:09:17","3"
3593,785,2,"2006-02-15 10:09:17","3"
3600,786,2,"2006-02-15 10:09:17","3"
3602,787,1,"2006-02-15 10:09:17","3"
3603,787,1,"2006-02-15 10:09:17","3"
3605,788,1,"2006-02-15 10:09:17","3"
3607,788,2,"2006-02-15 10:09:17","3"
3610,789,1,"2006-02-15 10:09:17","3"
3614,789,2,"2006-02-15 10:09:17","3"
3616,790,1,"2006-02-15 10:09:17","3"
3617,790,1,"2006-02-15 10:09:17","3"
3618,790,1,"2006-02-15 10:09:17","3"
3624,791,1,"2006-02-15 10:09:17","3"
3633,793,1,"2006-02-15 10:09:17","3"
3634,793,1,"2006-02-15 10:09:17","3"
3635,793,1,"2006-02-15 10:09:17","3"
3638,794,2,"2006-02-15 10:09:17","3"
3639,794,2,"2006-02-15 10:09:17","3"
3648,796,2,"2006-02-15 10:09:17","3"
3649,797,1,"2006-02-15 10:09:17","3"
3655,798,1,"2006-02-15 10:09:17","3"
3657,798,2,"2006-02-15 10:09:17","3"
3658,799,1,"2006-02-15 10:09:17","3"
3659,799,1,"2006-02-15 10:09:17","3"
3661,800,1,"2006-02-15 10:09:17","3"
3662,800,2,"2006-02-15 10:09:17","3"
3666,803,1,"2006-02-15 10:09:17","3"
3668,803,1,"2006-02-15 10:09:17","3"
3673,804,1,"2006-02-15 10:09:17","3"
3675,804,1,"2006-02-15 10:09:17","3"
3679,805,1,"2006-02-15 10:09:17","3"
3680,805,1,"2006-02-15 10:09:17","3"
3684,806,1,"2006-02-15 10:09:17","3"
3692,807,2,"2006-02-15 10:09:17","3"
3699,809,2,"2006-02-15 10:09:17","3"
3701,810,1,"2006-02-15 10:09:17","3"
3706,810,2,"2006-02-15 10:09:17","3"
3708,811,1,"2006-02-15 10:09:17","3"
3709,811,1,"2006-02-15 10:09:17","3"
3712,812,1,"2006-02-15 10:09:17","3"
3716,813,2,"2006-02-15 10:09:17","3"
3718,813,2,"2006-02-15 10:09:17","3"
3724,814,2,"2006-02-15 10:09:17","3"
3726,814,2,"2006-02-15 10:09:17","3"
3727,815,1,"2006-02-15 10:09:17","3"
3730,816,1,"2006-02-15 10:09:17","3"
3738,817,1,"2006-02-15 10:09:17","3"
3742,818,2,"2006-02-15 10:09:17","3"
3743,818,2,"2006-02-15 10:09:17","3"
3748,820,1,"2006-02-15 10:09:17","3"
3754,821,2,"2006-02-15 10:09:17","3"
3755,821,2,"2006-02-15 10:09:17","3"
3758,822,2,"2006-02-15 10:09:17","3"
3760,823,1,"2006-02-15 10:09:17","3"
3761,823,1,"2006-02-15 10:09:17","3"
3762,823,2,"2006-02-15 10:09:17","3"
3767,824,2,"2006-02-15 10:09:17","3"
3772,825,1,"2006-02-15 10:09:17","3"
3780,827,2,"2006-02-15 10:09:17","3"
3785,829,1,"2006-02-15 10:09:17","3"
3790,830,2,"2006-02-15 10:09:17","3"
3795,831,1,"2006-02-15 10:09:17","3"
3802,833,1,"2006-02-15 10:09:17","3"
3803,833,1,"2006-02-15 10:09:17","3"
3806,833,2,"2006-02-15 10:09:17","3"
3809,834,2,"2006-02-15 10:09:17","3"
3815,835,2,"2006-02-15 10:09:17","3"
3819,836,1,"2006-02-15 10:09:17","3"
3837,841,1,"2006-02-15 10:09:17","3"
3838,841,1,"2006-02-15 10:09:17","3"
3842,841,2,"2006-02-15 10:09:17","3"
3843,841,2,"2006-02-15 10:09:17","3"
3848,843,1,"2006-02-15 10:09:17","3"
3852,843,2,"2006-02-15 10:09:17","3"
3857,844,2,"2006-02-15 10:09:17","3"
3859,845,1,"2006-02-15 10:09:17","3"
3861,845,1,"2006-02-15 10:09:17","3"
3865,845,2,"2006-02-15 10:09:17","3"
3870,846,2,"2006-02-15 10:09:17","3"
3874,847,2,"2006-02-15 10:09:17","3"
3877,847,2,"2006-02-15 10:09:17","3"
3881,849,1,"2006-02-15 10:09:17","3"
3882,849,1,"2006-02-15 10:09:17","3"
3886,849,2,"2006-02-15 10:09:17","3"
3889,850,1,"2006-02-15 10:09:17","3"
3895,850,2,"2006-02-15 10:09:17","3"
3897,851,1,"2006-02-15 10:09:17","3"
3899,851,2,"2006-02-15 10:09:17","3"
3901,851,2,"2006-02-15 10:09:17","3"
3906,852,2,"2006-02-15 10:09:17","3"
3908,852,2,"2006-02-15 10:09:17","3"
3910,853,1,"2006-02-15 10:09:17","3"
3911,853,1,"2006-02-15 10:09:17","3"
3914,854,2,"2006-02-15 10:09:17","3"
3920,856,1,"2006-02-15 10:09:17","3"
3924,856,2,"2006-02-15 10:09:17","3"
3931,857,2,"2006-02-15 10:09:17","3"
3940,859,1,"2006-02-15 10:09:17","3"
3942,859,2,"2006-02-15 10:09:17","3"
3945,861,1,"2006-02-15 10:09:17","3"
3952,862,1,"2006-02-15 10:09:17","3"
3956,863,1,"2006-02-15 10:09:17","3"
3957,863,1,"2006-02-15 10:09:17","3"
3958,863,1,"2006-02-15 10:09:17","3"
3964,864,1,"2006-02-15 10:09:17","3"
3967,864,2,"2006-02-15 10:09:17","3"
3972,865,1,"2006-02-15 10:09:17","3"
3974,865,2,"2006-02-15 10:09:17","3"
3976,866,2,"2006-02-15 10:09:17","3"
3981,868,1,"2006-02-15 10:09:17","3"
3985,869,1,"2006-02-15 10:09:17","3"
3991,870,1,"2006-02-15 10:09:17","3"
3996,870,2,"2006-02-15 10:09:17","3"
4007,873,1,"2006-02-15 10:09:17","3"
4009,873,1,"2006-02-15 10:09:17","3"
4011,873,2,"2006-02-15 10:09:17","3"
4015,875,1,"2006-02-15 10:09:17","3"
4025,877,1,"2006-02-15 10:09:17","3"
4039,879,2,"2006-02-15 10:09:17","3"
4043,880,1,"2006-02-15 10:09:17","3"
4046,880,2,"2006-02-15 10:09:17","3"
4050,881,2,"2006-02-15 10:09:17","3"
4054,882,1,"2006-02-15 10:09:17","3"
4055,882,1,"2006-02-15 10:09:17","3"
4056,883,2,"2006-02-15 10:09:17","3"
4057,883,2,"2006-02-15 10:09:17","3"
4061,885,1,"2006-02-15 10:09:17","3"
4062,885,1,"2006-02-15 10:09:17","3"
4066,886,1,"2006-02-15 10:09:17","3"
4069,887,1,"2006-02-15 10:09:17","3"
4075,888,1,"2006-02-15 10:09:17","3"
4083,890,2,"2006-02-15 10:09:17","3"
4084,890,2,"2006-02-15 10:09:17","3"
4096,892,1,"2006-02-15 10:09:17","3"
4099,892,2,"2006-02-15 10:09:17","3"
4101,893,1,"2006-02-15 10:09:17","3"
4109,894,1,"2006-02-15 10:09:17","3"
4112,894,2,"2006-02-15 10:09:17","3"
4126,897,1,"2006-02-15 10:09:17","3"
4137,898,2,"2006-02-15 10:09:17","3"
4143,900,2,"2006-02-15 10:09:17","3"
4151,901,2,"2006-02-15 10:09:17","3"
4152,902,1,"2006-02-15 10:09:17","3"
4153,902,1,"2006-02-15 10:09:17","3"
4158,902,2,"2006-02-15 10:09:17","3"
4160,903,2,"2006-02-15 10:09:17","3"
4164,905,1,"2006-02-15 10:09:17","3"
4165,905,1,"2006-02-15 10:09:17","3"
4167,906,1,"2006-02-15 10:09:17","3"
4170,906,2,"2006-02-15 10:09:17","3"
4175,908,1,"2006-02-15 10:09:17","3"
4182,911,1,"2006-02-15 10:09:17","3"
4184,911,1,"2006-02-15 10:09:17","3"
4186,911,2,"2006-02-15 10:09:17","3"
4188,911,2,"2006-02-15 10:09:17","3"
4192,912,2,"2006-02-15 10:09:17","3"
4198,913,1,"2006-02-15 10:09:17","3"
4199,913,2,"2006-02-15 10:09:17","3"
4216,916,2,"2006-02-15 10:09:17","3"
4220,917,2,"2006-02-15 10:09:17","3"
4224,918,2,"2006-02-15 10:09:17","3"
4226,919,1,"2006-02-15 10:09:17","3"
4229,919,1,"2006-02-15 10:09:17","3"
4234,920,2,"2006-02-15 10:09:17","3"
4237,921,2,"2006-02-15 10:09:17","3"
4259,926,2,"2006-02-15 10:09:17","3"
4262,927,1,"2006-02-15 10:09:17","3"
4263,927,1,"2006-02-15 10:09:17","3"
4266,928,1,"2006-02-15 10:09:17","3"
4268,929,1,"2006-02-15 10:09:17","3"
4270,929,1,"2006-02-15 10:09:17","3"
4277,930,2,"2006-02-15 10:09:17","3"
4283,932,2,"2006-02-15 10:09:17","3"
4286,933,1,"2006-02-15 10:09:17","3"
4289,934,2,"2006-02-15 10:09:17","3"
4291,935,2,"2006-02-15 10:09:17","3"
4293,936,1,"2006-02-15 10:09:17","3"
4314,940,1,"2006-02-15 10:09:17","3"
4320,941,1,"2006-02-15 10:09:17","3"
4329,944,1,"2006-02-15 10:09:17","3"
4331,944,2,"2006-02-15 10:09:17","3"
4336,945,1,"2006-02-15 10:09:17","3"
4341,946,2,"2006-02-15 10:09:17","3"
4342,946,2,"2006-02-15 10:09:17","3"
4355,949,1,"2006-02-15 10:09:17","3"
4359,951,1,"2006-02-15 10:09:17","3"
4361,951,1,"2006-02-15 10:09:17","3"
4362,951,2,"2006-02-15 10:09:17","3"
4378,956,1,"2006-02-15 10:09:17","3"
4385,958,1,"2006-02-15 10:09:17","3"
4390,959,1,"2006-02-15 10:09:17","3"
4391,959,1,"2006-02-15 10:09:17","3"
4392,960,2,"2006-02-15 10:09:17","3"
4394,960,2,"2006-02-15 10:09:17","3"
4405,963,1,"2006-02-15 10:09:17","3"
4416,966,1,"2006-02-15 10:09:17","3"
4423,967,1,"2006-02-15 10:09:17","3"
4435,970,1,"2006-02-15 10:09:17","3"
4439,970,2,"2006-02-15 10:09:17","3"
4440,970,2,"2006-02-15 10:09:17","3"
4446,972,1,"2006-02-15 10:09:17","3"
4447,972,1,"2006-02-15 10:09:17","3"
4448,972,2,"2006-02-15 10:09:17","3"
4455,973,2,"2006-02-15 10:09:17","3"
4458,973,2,"2006-02-15 10:09:17","3"
4464,975,2,"2006-02-15 10:09:17","3"
4467,976,1,"2006-02-15 10:09:17","3"
4468,976,2,"2006-02-15 10:09:17","3"
4470,976,2,"2006-02-15 10:09:17","3"
4476,978,1,"2006-02-15 10:09:17","3"
4487,980,1,"2006-02-15 10:09:17","3"
4493,981,2,"2006-02-15 10:09:17","3"
4496,982,1,"2006-02-15 10:09:17","3"
4498,982,1,"2006-02-15 10:09:17","3"
4499,982,2,"2006-02-15 10:09:17","3"
4503,983,1,"2006-02-15 10:09:17","3"
4508,985,1,"2006-02-15 10:09:17","3"
4509,985,1,"2006-02-15 10:09:17","3"
4514,985,2,"2006-02-15 10:09:17","3"
4517,986,1,"2006-02-15 10:09:17","3"
4520,986,2,"2006-02-15 10:09:17","3"
4521,987,1,"2006-02-15 10:09:17","3"
4523,987,2,"2006-02-15 10:09:17","3"
4528,988,2,"2006-02-15 10:09:17","3"
4533,989,1,"2006-02-15 10:09:17","3"
4542,991,2,"2006-02-15 10:09:17","3"
4543,992,2,"2006-02-15 10:09:17","3"
4549,993,1,"2006-02-15 10:09:17","3"
4552,993,2,"2006-02-15 10:09:17","3"
4555,994,1,"2006-02-15 10:09:17","3"
4557,995,1,"2006-02-15 10:09:17","3"
4561,995,2,"2006-02-15 10:09:17","3"
4562,995,2,"2006-02-15 10:09:17","3"
4563,996,1,"2006-02-15 10:09:17","3"
4569,999,1,"2006-02-15 10:09:17","3"
4570,999,1,"2006-02-15 10:09:17","3"
4574,1000,1,"2006-02-15 10:09:17","3"
4578,1000,2,"2006-02-15 10:09:17","3"
7,1,2,"2006-02-15 10:09:17","4"
20,4,2,"2006-02-15 10:09:17","4"
24,5,2,"2006-02-15 10:09:17","4"
27,6,1,"2006-02-15 10:09:17","4"
33,7,1,"2006-02-15 10:09:17","4"
35,7,2,"2006-02-15 10:09:17","4"
46,10,1,"2006-02-15 10:09:17","4"
50,10,2,"2006-02-15 10:09:17","4"
51,10,2,"2006-02-15 10:09:17","4"
52,10,2,"2006-02-15 10:09:17","4"
59,11,2,"2006-02-15 10:09:17","4"
61,12,1,"2006-02-15 10:09:17","4"
65,12,2,"2006-02-15 10:09:17","4"
66,12,2,"2006-02-15 10:09:17","4"
76,15,2,"2006-02-15 10:09:17","4"
78,16,1,"2006-02-15 10:09:17","4"
86,17,2,"2006-02-15 10:09:17","4"
91,18,2,"2006-02-15 10:09:17","4"
94,19,1,"2006-02-15 10:09:17","4"
97,19,2,"2006-02-15 10:09:17","4"
98,19,2,"2006-02-15 10:09:17","4"
99,20,1,"2006-02-15 10:09:17","4"
100,20,1,"2006-02-15 10:09:17","4"
105,21,2,"2006-02-15 10:09:17","4"
108,22,1,"2006-02-15 10:09:17","4"
109,22,1,"2006-02-15 10:09:17","4"
110,22,1,"2006-02-15 10:09:17","4"
115,23,1,"2006-02-15 10:09:17","4"
117,23,1,"2006-02-15 10:09:17","4"
120,24,1,"2006-02-15 10:09:17","4"
122,24,1,"2006-02-15 10:09:17","4"
123,24,1,"2006-02-15 10:09:17","4"
125,25,1,"2006-02-15 10:09:17","4"
132,26,2,"2006-02-15 10:09:17","4"
135,27,1,"2006-02-15 10:09:17","4"
138,27,1,"2006-02-15 10:09:17","4"
144,30,1,"2006-02-15 10:09:17","4"
147,31,1,"2006-02-15 10:09:17","4"
155,32,2,"2006-02-15 10:09:17","4"
159,34,2,"2006-02-15 10:09:17","4"
161,35,1,"2006-02-15 10:09:17","4"
163,35,1,"2006-02-15 10:09:17","4"
164,35,2,"2006-02-15 10:09:17","4"
165,35,2,"2006-02-15 10:09:17","4"
168,37,1,"2006-02-15 10:09:17","4"
172,37,2,"2006-02-15 10:09:17","4"
173,37,2,"2006-02-15 10:09:17","4"
176,39,1,"2006-02-15 10:09:17","4"
183,40,2,"2006-02-15 10:09:17","4"
185,42,2,"2006-02-15 10:09:17","4"
189,43,1,"2006-02-15 10:09:17","4"
197,44,1,"2006-02-15 10:09:17","4"
200,44,2,"2006-02-15 10:09:17","4"
201,45,1,"2006-02-15 10:09:17","4"
202,45,1,"2006-02-15 10:09:17","4"
204,45,1,"2006-02-15 10:09:17","4"
206,45,2,"2006-02-15 10:09:17","4"
208,46,2,"2006-02-15 10:09:17","4"
215,48,2,"2006-02-15 10:09:17","4"
216,49,1,"2006-02-15 10:09:17","4"
219,49,2,"2006-02-15 10:09:17","4"
220,49,2,"2006-02-15 10:09:17","4"
221,49,2,"2006-02-15 10:09:17","4"
228,51,1,"2006-02-15 10:09:17","4"
229,51,2,"2006-02-15 10:09:17","4"
230,51,2,"2006-02-15 10:09:17","4"
231,51,2,"2006-02-15 10:09:17","4"
235,53,1,"2006-02-15 10:09:17","4"
237,54,1,"2006-02-15 10:09:17","4"
